,setup,model,mse,predictors,correlation,sens,spec,prec,params
624,CLEC4M_body,enet,0.10399769770955629,3,,,,,"alpha=0.04, l1_ratio=0.9"
3492,CLEC4M_prom,enet,0.1050330505934457,4,,,,,"alpha=0.04, l1_ratio=0.9"
630,COL14A1_body,enet,2.1254216194741677,9,,,,,"alpha=0.04, l1_ratio=0.9"
3498,COL14A1_prom,enet,2.1449333955038479,8,,,,,"alpha=0.04, l1_ratio=0.9"
636,COL19A1_body,enet,0.20870589558496525,2,,,,,"alpha=0.04, l1_ratio=0.9"
3504,COL19A1_prom,enet,0.20979290045164281,4,,,,,"alpha=0.04, l1_ratio=0.9"
642,COL4A3_body,enet,0.30197879575208902,5,,,,,"alpha=0.04, l1_ratio=0.9"
648,CPA1_body,enet,0.28615249167920315,3,,,,,"alpha=0.04, l1_ratio=0.9"
3510,CPA1_prom,enet,0.28566242251456897,2,,,,,"alpha=0.04, l1_ratio=0.9"
654,CPSF6_body,enet,0.11454406041299586,5,,,,,"alpha=0.04, l1_ratio=0.9"
3516,CPSF6_prom,enet,0.11345532489275732,3,,,,,"alpha=0.04, l1_ratio=0.9"
660,CPT1A_body,enet,0.34237865777286391,1,,,,,"alpha=0.04, l1_ratio=0.9"
3522,CPT1A_prom,enet,0.34303768449050548,1,,,,,"alpha=0.04, l1_ratio=0.9"
666,CR1_body,enet,0.34681615971004526,4,,,,,"alpha=0.04, l1_ratio=0.9"
3528,CR1_prom,enet,0.30336864969717431,5,,,,,"alpha=0.04, l1_ratio=0.9"
672,CREBBP_body,enet,0.1667414731564876,5,,,,,"alpha=0.04, l1_ratio=0.9"
3534,CREBBP_prom,enet,0.17029805328627187,6,,,,,"alpha=0.04, l1_ratio=0.9"
678,CTNND2_body,enet,3.4128952272474127,16,,,,,"alpha=0.04, l1_ratio=0.9"
3540,CTNND2_prom,enet,3.6712831581746066,10,,,,,"alpha=0.04, l1_ratio=0.9"
684,CTSE_body,enet,0.19963913158762825,1,,,,,"alpha=0.04, l1_ratio=0.9"
3546,CTSE_prom,enet,0.19980851761907306,1,,,,,"alpha=0.04, l1_ratio=0.9"
690,CTSG_body,enet,2.2060148165503621,15,,,,,"alpha=0.04, l1_ratio=0.9"
3552,CTSG_prom,enet,2.2526397179683939,12,,,,,"alpha=0.04, l1_ratio=0.9"
696,CUL2_body,enet,0.15820202933630079,4,,,,,"alpha=0.04, l1_ratio=0.9"
3558,CUL2_prom,enet,0.15814749507949943,3,,,,,"alpha=0.04, l1_ratio=0.9"
702,CYP11B1_body,enet,0.087171231309468744,7,,,,,"alpha=0.04, l1_ratio=0.9"
3564,CYP11B1_prom,enet,0.087644415404119061,6,,,,,"alpha=0.04, l1_ratio=0.9"
708,CYP21A2_body,enet,1.0702791222899823,8,,,,,"alpha=0.04, l1_ratio=0.9"
3570,CYP21A2_prom,enet,1.1172321622028849,11,,,,,"alpha=0.04, l1_ratio=0.9"
714,CYP24A1_body,enet,1.5497782059111855,9,,,,,"alpha=0.04, l1_ratio=0.9"
3576,CYP24A1_prom,enet,1.5785114373956932,13,,,,,"alpha=0.04, l1_ratio=0.9"
720,CYP27B1_body,enet,1.6399323862552129,7,,,,,"alpha=0.04, l1_ratio=0.9"
3582,CYP27B1_prom,enet,1.6138275137159084,7,,,,,"alpha=0.04, l1_ratio=0.9"
726,CYP2A6_body,enet,1.8135281525421336,16,,,,,"alpha=0.04, l1_ratio=0.9"
732,CYP2A7_body,enet,2.3225176230184905,16,,,,,"alpha=0.04, l1_ratio=0.9"
3588,CYP2A7_prom,enet,2.3973960968154482,12,,,,,"alpha=0.04, l1_ratio=0.9"
738,CYP2C9_body,enet,0.29795916021036717,5,,,,,"alpha=0.04, l1_ratio=0.9"
3594,CYP2C9_prom,enet,0.30575503955365957,5,,,,,"alpha=0.04, l1_ratio=0.9"
744,CYP3A4_body,enet,0.42547135457986657,10,,,,,"alpha=0.04, l1_ratio=0.9"
3600,CYP3A4_prom,enet,0.43968894163539279,8,,,,,"alpha=0.04, l1_ratio=0.9"
750,CYP3A7_body,enet,0.37558625966724207,9,,,,,"alpha=0.04, l1_ratio=0.9"
3606,CYP3A7_prom,enet,0.40707053050616748,13,,,,,"alpha=0.04, l1_ratio=0.9"
756,CYP4F2_body,enet,1.3284030296988092,6,,,,,"alpha=0.04, l1_ratio=0.9"
3612,CYP4F2_prom,enet,1.3977393443401116,7,,,,,"alpha=0.04, l1_ratio=0.9"
762,DAZL_body,enet,0.73663308905323888,3,,,,,"alpha=0.04, l1_ratio=0.9"
3618,DAZL_prom,enet,0.7087576904043672,6,,,,,"alpha=0.04, l1_ratio=0.9"
768,DBT_body,enet,0.1024832576543932,3,,,,,"alpha=0.04, l1_ratio=0.9"
3624,DBT_prom,enet,0.10320834921951327,4,,,,,"alpha=0.04, l1_ratio=0.9"
774,DCT_body,enet,0.075167717373535017,17,,,,,"alpha=0.04, l1_ratio=0.9"
3630,DCT_prom,enet,0.076574694121607875,11,,,,,"alpha=0.04, l1_ratio=0.9"
780,DDC_body,enet,1.7402128678700042,11,,,,,"alpha=0.04, l1_ratio=0.9"
3636,DDC_prom,enet,1.9209602764632487,20,,,,,"alpha=0.04, l1_ratio=0.9"
786,DDX51_body,enet,0.14054494733118711,5,,,,,"alpha=0.04, l1_ratio=0.9"
792,DDX6_body,enet,0.25965765249317935,3,,,,,"alpha=0.04, l1_ratio=0.9"
3642,DDX6_prom,enet,0.25927917747729812,2,,,,,"alpha=0.04, l1_ratio=0.9"
798,DHFR_body,enet,0.23784866552084785,12,,,,,"alpha=0.04, l1_ratio=0.9"
804,DLG1_body,enet,0.16021356314350524,1,,,,,"alpha=0.04, l1_ratio=0.9"
3648,DLG1_prom,enet,0.16152419235397913,2,,,,,"alpha=0.04, l1_ratio=0.9"
810,DLX4_body,enet,1.0236082080215718,7,,,,,"alpha=0.04, l1_ratio=0.9"
3654,DLX4_prom,enet,1.0158914337984251,4,,,,,"alpha=0.04, l1_ratio=0.9"
816,DNMT1_body,enet,0.16847153099042647,5,,,,,"alpha=0.04, l1_ratio=0.9"
3660,DNMT1_prom,enet,0.17488274270862902,6,,,,,"alpha=0.04, l1_ratio=0.9"
822,DSG1_body,enet,0.72180534498426663,8,,,,,"alpha=0.04, l1_ratio=0.9"
3666,DSG1_prom,enet,0.70635895626382439,7,,,,,"alpha=0.04, l1_ratio=0.9"
828,DTNA_body,enet,0.80646670862330294,3,,,,,"alpha=0.04, l1_ratio=0.9"
3672,DTNA_prom,enet,0.80706245495395046,2,,,,,"alpha=0.04, l1_ratio=0.9"
834,DTYMK_body,enet,0.26150749571178844,9,,,,,"alpha=0.04, l1_ratio=0.9"
3678,DTYMK_prom,enet,0.26442374246086797,8,,,,,"alpha=0.04, l1_ratio=0.9"
840,E2F1_body,enet,0.48974460015693111,5,,,,,"alpha=0.04, l1_ratio=0.9"
3684,E2F1_prom,enet,0.52975757476269769,8,,,,,"alpha=0.04, l1_ratio=0.9"
846,EGFR_body,enet,0.50304890465794638,13,,,,,"alpha=0.04, l1_ratio=0.9"
3690,EGFR_prom,enet,0.53903452869745339,13,,,,,"alpha=0.04, l1_ratio=0.9"
852,ELAVL2_body,enet,0.8440537638767972,5,,,,,"alpha=0.04, l1_ratio=0.9"
3696,ELAVL2_prom,enet,0.82590326586068252,7,,,,,"alpha=0.04, l1_ratio=0.9"
858,ELK4_body,enet,0.24185610180366435,3,,,,,"alpha=0.04, l1_ratio=0.9"
3702,ELK4_prom,enet,0.24400911902147421,4,,,,,"alpha=0.04, l1_ratio=0.9"
864,ELOVL6_body,enet,0.69845416150397466,8,,,,,"alpha=0.04, l1_ratio=0.9"
3708,ELOVL6_prom,enet,0.70609865665783278,8,,,,,"alpha=0.04, l1_ratio=0.9"
870,EP300_body,enet,0.31311172828970263,5,,,,,"alpha=0.04, l1_ratio=0.9"
3714,EP300_prom,enet,0.30783734674880814,3,,,,,"alpha=0.04, l1_ratio=0.9"
876,EPB42_body,enet,0.29680859594315007,4,,,,,"alpha=0.04, l1_ratio=0.9"
3720,EPB42_prom,enet,0.3094118497097732,5,,,,,"alpha=0.04, l1_ratio=0.9"
882,EPHA5_body,enet,0.35497135645660893,11,,,,,"alpha=0.04, l1_ratio=0.9"
3726,EPHA5_prom,enet,0.37917097062652366,9,,,,,"alpha=0.04, l1_ratio=0.9"
888,EPHB1_body,enet,0.59252799982709226,11,,,,,"alpha=0.04, l1_ratio=0.9"
3732,EPHB1_prom,enet,0.57074137625007548,12,,,,,"alpha=0.04, l1_ratio=0.9"
894,EPHB2_body,enet,0.50964625738202607,3,,,,,"alpha=0.04, l1_ratio=0.9"
3738,EPHB2_prom,enet,0.49121841105242947,2,,,,,"alpha=0.04, l1_ratio=0.9"
900,EPHB3_body,enet,0.55107876972806991,10,,,,,"alpha=0.04, l1_ratio=0.9"
3744,EPHB3_prom,enet,0.56559592200029696,13,,,,,"alpha=0.04, l1_ratio=0.9"
906,EPYC_body,enet,1.5566789689906659,11,,,,,"alpha=0.04, l1_ratio=0.9"
3750,EPYC_prom,enet,1.6669261161233597,12,,,,,"alpha=0.04, l1_ratio=0.9"
912,ERBB3_body,enet,0.50177542460168567,10,,,,,"alpha=0.04, l1_ratio=0.9"
3756,ERBB3_prom,enet,0.50932646517043145,7,,,,,"alpha=0.04, l1_ratio=0.9"
918,ERBB4_body,enet,1.285047392267316,13,,,,,"alpha=0.04, l1_ratio=0.9"
3762,ERBB4_prom,enet,1.4385659678490936,13,,,,,"alpha=0.04, l1_ratio=0.9"
924,ERCC2_body,enet,0.21604987245416668,0,,,,,"alpha=0.04, l1_ratio=0.9"
3768,ERCC2_prom,enet,0.21604987245416668,0,,,,,"alpha=0.04, l1_ratio=0.9"
930,ERCC4_body,enet,0.22462191691252834,2,,,,,"alpha=0.04, l1_ratio=0.9"
3774,ERCC4_prom,enet,0.23094729817271561,2,,,,,"alpha=0.04, l1_ratio=0.9"
936,ESPL1_body,enet,0.19225962738505445,7,,,,,"alpha=0.04, l1_ratio=0.9"
3780,ESPL1_prom,enet,0.20964887870174759,9,,,,,"alpha=0.04, l1_ratio=0.9"
942,ESR1_body,enet,1.8724760632377468,19,,,,,"alpha=0.04, l1_ratio=0.9"
3786,ESR1_prom,enet,1.993577656745221,24,,,,,"alpha=0.04, l1_ratio=0.9"
948,ETV1_body,enet,0.59517005166144565,5,,,,,"alpha=0.04, l1_ratio=0.9"
3792,ETV1_prom,enet,0.61811007887696789,8,,,,,"alpha=0.04, l1_ratio=0.9"
954,ETV3_body,enet,0.064102256311925579,5,,,,,"alpha=0.04, l1_ratio=0.9"
3798,ETV3_prom,enet,0.064431594925866073,4,,,,,"alpha=0.04, l1_ratio=0.9"
960,EXO1_body,enet,0.98954554024559349,8,,,,,"alpha=0.04, l1_ratio=0.9"
3804,EXO1_prom,enet,1.0973399766751397,7,,,,,"alpha=0.04, l1_ratio=0.9"
966,EXPH5_body,enet,0.3336467739356252,7,,,,,"alpha=0.04, l1_ratio=0.9"
3810,EXPH5_prom,enet,0.33079955713908749,9,,,,,"alpha=0.04, l1_ratio=0.9"
978,F2RL3_body,enet,0.1597762037791319,4,,,,,"alpha=0.04, l1_ratio=0.9"
3822,F2RL3_prom,enet,0.16384283217014931,5,,,,,"alpha=0.04, l1_ratio=0.9"
972,F2_body,enet,0.089810473595847901,22,,,,,"alpha=0.04, l1_ratio=0.9"
3816,F2_prom,enet,0.088485290209909626,12,,,,,"alpha=0.04, l1_ratio=0.9"
984,FANCC_body,enet,0.13341424885334141,7,,,,,"alpha=0.04, l1_ratio=0.9"
3828,FANCC_prom,enet,0.13386355270173447,9,,,,,"alpha=0.04, l1_ratio=0.9"
990,FANCG_body,enet,0.37915708164550516,6,,,,,"alpha=0.04, l1_ratio=0.9"
3834,FANCG_prom,enet,0.39831487235980173,7,,,,,"alpha=0.04, l1_ratio=0.9"
996,FANCI_body,enet,0.57372284272511265,7,,,,,"alpha=0.04, l1_ratio=0.9"
3840,FANCI_prom,enet,0.58020290120441809,9,,,,,"alpha=0.04, l1_ratio=0.9"
1002,FASLG_body,enet,1.4132345194790574,5,,,,,"alpha=0.04, l1_ratio=0.9"
3846,FASLG_prom,enet,1.1324361526786555,8,,,,,"alpha=0.04, l1_ratio=0.9"
1008,FBP2_body,enet,1.3541718699656258,5,,,,,"alpha=0.04, l1_ratio=0.9"
3852,FBP2_prom,enet,1.3700820341112327,5,,,,,"alpha=0.04, l1_ratio=0.9"
1014,FEV_body,enet,0.13232742129629627,0,,,,,"alpha=0.04, l1_ratio=0.9"
3858,FEV_prom,enet,0.13232742129629627,0,,,,,"alpha=0.04, l1_ratio=0.9"
1020,FGB_body,enet,0.56092612070410608,18,,,,,"alpha=0.04, l1_ratio=0.9"
3864,FGB_prom,enet,0.52497418452197919,15,,,,,"alpha=0.04, l1_ratio=0.9"
1026,FGFR2_body,enet,2.1362542577918449,8,,,,,"alpha=0.04, l1_ratio=0.9"
3870,FGFR2_prom,enet,2.1074476497471832,7,,,,,"alpha=0.04, l1_ratio=0.9"
1032,FGFR4_body,enet,1.1540993850477075,6,,,,,"alpha=0.04, l1_ratio=0.9"
3876,FGFR4_prom,enet,0.99924460477824095,8,,,,,"alpha=0.04, l1_ratio=0.9"
1038,FGL1_body,enet,1.2785883552066561,20,,,,,"alpha=0.04, l1_ratio=0.9"
3882,FGL1_prom,enet,1.2136407171902031,12,,,,,"alpha=0.04, l1_ratio=0.9"
1044,FLT1_body,enet,0.44889517439190457,7,,,,,"alpha=0.04, l1_ratio=0.9"
3888,FLT1_prom,enet,0.45420515292024788,9,,,,,"alpha=0.04, l1_ratio=0.9"
1050,FLT4_body,enet,0.10728188949992104,7,,,,,"alpha=0.04, l1_ratio=0.9"
3894,FLT4_prom,enet,0.10917361846085694,7,,,,,"alpha=0.04, l1_ratio=0.9"
3900,FMO3_prom,enet,1.0530113865543596,15,,,,,"alpha=0.04, l1_ratio=0.9"
1056,FOLH1_body,enet,0.78789538408058946,7,,,,,"alpha=0.04, l1_ratio=0.9"
3906,FOLH1_prom,enet,0.84880674713480542,8,,,,,"alpha=0.04, l1_ratio=0.9"
1062,FOXM1_body,enet,0.96895070474926071,8,,,,,"alpha=0.04, l1_ratio=0.9"
1068,FSHR_body,enet,0.18178337158336511,1,,,,,"alpha=0.04, l1_ratio=0.9"
3912,FSHR_prom,enet,0.18253033891832365,2,,,,,"alpha=0.04, l1_ratio=0.9"
1074,FUT3_body,enet,2.3575016111296581,16,,,,,"alpha=0.04, l1_ratio=0.9"
3918,FUT3_prom,enet,2.4245952338496526,17,,,,,"alpha=0.04, l1_ratio=0.9"
1080,GAB1_body,enet,0.34911037081264951,10,,,,,"alpha=0.04, l1_ratio=0.9"
3924,GAB1_prom,enet,0.32627561305403519,15,,,,,"alpha=0.04, l1_ratio=0.9"
1086,GAD2_body,enet,0.18280651629835223,1,,,,,"alpha=0.04, l1_ratio=0.9"
3930,GAD2_prom,enet,0.18339810092351391,1,,,,,"alpha=0.04, l1_ratio=0.9"
1092,GALNT3_body,enet,1.8756610592547895,13,,,,,"alpha=0.04, l1_ratio=0.9"
3936,GALNT3_prom,enet,2.0759879571936555,16,,,,,"alpha=0.04, l1_ratio=0.9"
3942,GCG_prom,enet,0.32863609259259258,0,,,,,"alpha=0.04, l1_ratio=0.9"
1098,GDF11_body,enet,0.19152171781219476,8,,,,,"alpha=0.04, l1_ratio=0.9"
3948,GDF11_prom,enet,0.19715685519425616,5,,,,,"alpha=0.04, l1_ratio=0.9"
1104,GFAP_body,enet,0.079876390173515388,3,,,,,"alpha=0.04, l1_ratio=0.9"
3954,GFAP_prom,enet,0.080918345965754132,5,,,,,"alpha=0.04, l1_ratio=0.9"
1116,GHRHR_body,enet,0.088923789358027971,4,,,,,"alpha=0.04, l1_ratio=0.9"
3966,GHRHR_prom,enet,0.088602962751485326,3,,,,,"alpha=0.04, l1_ratio=0.9"
1110,GHRH_body,enet,1.2644549112497581,7,,,,,"alpha=0.04, l1_ratio=0.9"
3960,GHRH_prom,enet,1.3052827280288057,4,,,,,"alpha=0.04, l1_ratio=0.9"
1122,GLP1R_body,enet,0.13579111817290285,7,,,,,"alpha=0.04, l1_ratio=0.9"
3972,GLP1R_prom,enet,0.12840864567051657,7,,,,,"alpha=0.04, l1_ratio=0.9"
1128,GLRA3_body,enet,3.5177361421159992,10,,,,,"alpha=0.04, l1_ratio=0.9"
3978,GLRA3_prom,enet,3.4543232033914442,16,,,,,"alpha=0.04, l1_ratio=0.9"
3984,GML_prom,enet,0.069025052850840207,4,,,,,"alpha=0.04, l1_ratio=0.9"
1134,GPA33_body,enet,0.17617143307714228,1,,,,,"alpha=0.04, l1_ratio=0.9"
1140,GPD2_body,enet,0.36697022618870173,9,,,,,"alpha=0.04, l1_ratio=0.9"
3990,GPD2_prom,enet,0.37789974656851144,6,,,,,"alpha=0.04, l1_ratio=0.9"
1146,GPLD1_body,enet,0.37841711149874724,7,,,,,"alpha=0.04, l1_ratio=0.9"
3996,GPLD1_prom,enet,0.37551490148957328,6,,,,,"alpha=0.04, l1_ratio=0.9"
1152,GPR19_body,enet,0.69637268911361427,5,,,,,"alpha=0.04, l1_ratio=0.9"
4002,GPR19_prom,enet,0.7279232407726115,6,,,,,"alpha=0.04, l1_ratio=0.9"
1158,GPSM2_body,enet,0.7613777059406247,5,,,,,"alpha=0.04, l1_ratio=0.9"
4008,GPSM2_prom,enet,0.83389024213938878,5,,,,,"alpha=0.04, l1_ratio=0.9"
1164,GRIK1_body,enet,1.3432822207211819,3,,,,,"alpha=0.04, l1_ratio=0.9"
4014,GRIK1_prom,enet,1.3839990906069659,1,,,,,"alpha=0.04, l1_ratio=0.9"
1170,GRIN2A_body,enet,0.29226584136204381,14,,,,,"alpha=0.04, l1_ratio=0.9"
4020,GRIN2A_prom,enet,0.29949550609424985,7,,,,,"alpha=0.04, l1_ratio=0.9"
1176,GRIN2B_body,enet,0.62058290784020065,1,,,,,"alpha=0.04, l1_ratio=0.9"
4026,GRIN2B_prom,enet,0.61789955727458112,2,,,,,"alpha=0.04, l1_ratio=0.9"
1182,GRM5_body,enet,0.063732378942908077,3,,,,,"alpha=0.04, l1_ratio=0.9"
4032,GRM5_prom,enet,0.062790180240269208,4,,,,,"alpha=0.04, l1_ratio=0.9"
1188,GRP_body,enet,3.5163210677407388,24,,,,,"alpha=0.04, l1_ratio=0.9"
4038,GRP_prom,enet,3.7407334308701468,20,,,,,"alpha=0.04, l1_ratio=0.9"
1194,GTSE1_body,enet,0.59457908962447736,6,,,,,"alpha=0.04, l1_ratio=0.9"
1200,GUCA1A_body,enet,0.19506063574889854,3,,,,,"alpha=0.04, l1_ratio=0.9"
4044,GUCA1A_prom,enet,0.19124389874017247,4,,,,,"alpha=0.04, l1_ratio=0.9"
1206,GUCY2C_body,enet,0.4567041407693132,4,,,,,"alpha=0.04, l1_ratio=0.9"
4050,GUCY2C_prom,enet,0.45356474483903614,3,,,,,"alpha=0.04, l1_ratio=0.9"
4056,GYPA_prom,enet,0.35229600009622042,11,,,,,"alpha=0.04, l1_ratio=0.9"
1212,GYPB_body,enet,0.35877855872072367,17,,,,,"alpha=0.04, l1_ratio=0.9"
4062,GYPB_prom,enet,0.34929031758828349,13,,,,,"alpha=0.04, l1_ratio=0.9"
4068,GYPE_prom,enet,0.17466556813685738,10,,,,,"alpha=0.04, l1_ratio=0.9"
1218,HELLS_body,enet,0.55040206215232657,6,,,,,"alpha=0.04, l1_ratio=0.9"
4074,HELLS_prom,enet,0.56570156019730189,9,,,,,"alpha=0.04, l1_ratio=0.9"
1224,HNF4A_body,enet,0.069243601062221424,14,,,,,"alpha=0.04, l1_ratio=0.9"
4080,HNF4A_prom,enet,0.068500313911856639,7,,,,,"alpha=0.04, l1_ratio=0.9"
1230,HOXB13_body,enet,1.7056510063164008,14,,,,,"alpha=0.04, l1_ratio=0.9"
4086,HOXB13_prom,enet,2.6137493974941104,13,,,,,"alpha=0.04, l1_ratio=0.9"
1236,HOXB3_body,enet,1.7710954668880821,8,,,,,"alpha=0.04, l1_ratio=0.9"
4092,HOXB3_prom,enet,1.6498028548850909,6,,,,,"alpha=0.04, l1_ratio=0.9"
1242,HOXC11_body,enet,0.74864950028860322,5,,,,,"alpha=0.04, l1_ratio=0.9"
4098,HOXC11_prom,enet,0.72891244694596347,5,,,,,"alpha=0.04, l1_ratio=0.9"
1248,HOXD4_body,enet,0.30751380917907162,2,,,,,"alpha=0.04, l1_ratio=0.9"
4104,HOXD4_prom,enet,0.30831801556347077,1,,,,,"alpha=0.04, l1_ratio=0.9"
1254,HOXD9_body,enet,0.13941883439376118,10,,,,,"alpha=0.04, l1_ratio=0.9"
4110,HOXD9_prom,enet,0.14859742922285457,8,,,,,"alpha=0.04, l1_ratio=0.9"
4116,HSD3B2_prom,enet,0.15176603788151904,2,,,,,"alpha=0.04, l1_ratio=0.9"
4122,HTR1B_prom,enet,0.054852553732739874,2,,,,,"alpha=0.04, l1_ratio=0.9"
1260,HTR1E_body,enet,0.80485724012101301,1,,,,,"alpha=0.04, l1_ratio=0.9"
4128,HTR1E_prom,enet,0.84085787633847398,2,,,,,"alpha=0.04, l1_ratio=0.9"
1266,HTR2A_body,enet,0.54064549211027679,3,,,,,"alpha=0.04, l1_ratio=0.9"
4134,HTR2A_prom,enet,0.54686969906450245,2,,,,,"alpha=0.04, l1_ratio=0.9"
1272,HTR2C_body,enet,0.49599107156368399,5,,,,,"alpha=0.04, l1_ratio=0.9"
4140,HTR2C_prom,enet,0.52270579727214794,7,,,,,"alpha=0.04, l1_ratio=0.9"
1278,HTR4_body,enet,0.07761292196289489,10,,,,,"alpha=0.04, l1_ratio=0.9"
4146,HTR4_prom,enet,0.079636598698155342,4,,,,,"alpha=0.04, l1_ratio=0.9"
1284,IL17A_body,enet,0.080493654573252263,1,,,,,"alpha=0.04, l1_ratio=0.9"
4152,IL17A_prom,enet,0.08044131472671337,1,,,,,"alpha=0.04, l1_ratio=0.9"
1290,IL1A_body,enet,0.40839763217757602,9,,,,,"alpha=0.04, l1_ratio=0.9"
4158,IL1A_prom,enet,0.44290395948947547,14,,,,,"alpha=0.04, l1_ratio=0.9"
1296,IL3_body,enet,0.05317490310046908,4,,,,,"alpha=0.04, l1_ratio=0.9"
4164,IL3_prom,enet,0.055201596700062652,4,,,,,"alpha=0.04, l1_ratio=0.9"
1302,IL4_body,enet,0.11670089699947965,9,,,,,"alpha=0.04, l1_ratio=0.9"
4170,IL4_prom,enet,0.11580987434562688,10,,,,,"alpha=0.04, l1_ratio=0.9"
4176,IL5_prom,enet,0.098690981902494562,3,,,,,"alpha=0.04, l1_ratio=0.9"
1308,IL9_body,enet,0.17385259626231572,2,,,,,"alpha=0.04, l1_ratio=0.9"
4182,IL9_prom,enet,0.17350396071887264,2,,,,,"alpha=0.04, l1_ratio=0.9"
1314,ISL1_body,enet,0.59548836022554508,1,,,,,"alpha=0.04, l1_ratio=0.9"
4188,ISL1_prom,enet,0.58729833580021429,5,,,,,"alpha=0.04, l1_ratio=0.9"
1320,ITGA2_body,enet,1.3230953549977016,5,,,,,"alpha=0.04, l1_ratio=0.9"
4194,ITGA2_prom,enet,1.3225070708959934,2,,,,,"alpha=0.04, l1_ratio=0.9"
1326,ITGB3_body,enet,0.76844724685661747,9,,,,,"alpha=0.04, l1_ratio=0.9"
4200,ITGB3_prom,enet,0.76965395171618722,5,,,,,"alpha=0.04, l1_ratio=0.9"
1332,ITIH1_body,enet,0.08974859923742827,10,,,,,"alpha=0.04, l1_ratio=0.9"
4206,ITIH1_prom,enet,0.093188805492066637,8,,,,,"alpha=0.04, l1_ratio=0.9"
1338,ITSN1_body,enet,0.25472848542497056,4,,,,,"alpha=0.04, l1_ratio=0.9"
4212,ITSN1_prom,enet,0.25022460267558572,4,,,,,"alpha=0.04, l1_ratio=0.9"
1344,KALRN_body,enet,0.30453639966896789,2,,,,,"alpha=0.04, l1_ratio=0.9"
4218,KALRN_prom,enet,0.311201180191372,2,,,,,"alpha=0.04, l1_ratio=0.9"
1350,KCNJ10_body,enet,0.25848193481750958,3,,,,,"alpha=0.04, l1_ratio=0.9"
4224,KCNJ10_prom,enet,0.24786452469802131,2,,,,,"alpha=0.04, l1_ratio=0.9"
1356,KCNMA1_body,enet,0.89845264450189621,4,,,,,"alpha=0.04, l1_ratio=0.9"
4230,KCNMA1_prom,enet,0.92652615746028033,6,,,,,"alpha=0.04, l1_ratio=0.9"
1362,KCNV2_body,enet,0.095770076388888889,0,,,,,"alpha=0.04, l1_ratio=0.9"
4236,KCNV2_prom,enet,0.095770076388888889,0,,,,,"alpha=0.04, l1_ratio=0.9"
1368,KIAA0586_body,enet,0.20228596790850337,3,,,,,"alpha=0.04, l1_ratio=0.9"
1374,KIF11_body,enet,0.40116303773893919,5,,,,,"alpha=0.04, l1_ratio=0.9"
4242,KIF11_prom,enet,0.40691978920425531,8,,,,,"alpha=0.04, l1_ratio=0.9"
1380,KIF14_body,enet,1.0226795880342481,5,,,,,"alpha=0.04, l1_ratio=0.9"
4248,KIF14_prom,enet,1.0897943468939357,4,,,,,"alpha=0.04, l1_ratio=0.9"
1386,KIF23_body,enet,0.96542302830443305,7,,,,,"alpha=0.04, l1_ratio=0.9"
4254,KIF23_prom,enet,0.99646401419854014,10,,,,,"alpha=0.04, l1_ratio=0.9"
1392,KIF2C_body,enet,0.96610871883910521,9,,,,,"alpha=0.04, l1_ratio=0.9"
4260,KIF2C_prom,enet,1.0783970625779566,9,,,,,"alpha=0.04, l1_ratio=0.9"
1398,KIFC1_body,enet,0.63037826320562762,7,,,,,"alpha=0.04, l1_ratio=0.9"
4266,KIFC1_prom,enet,0.71120949896364494,7,,,,,"alpha=0.04, l1_ratio=0.9"
1404,KISS1_body,enet,0.060560798788139046,1,,,,,"alpha=0.04, l1_ratio=0.9"
4272,KISS1_prom,enet,0.061442485439541283,2,,,,,"alpha=0.04, l1_ratio=0.9"
1410,KLK3_body,enet,0.17834789872436652,7,,,,,"alpha=0.04, l1_ratio=0.9"
4278,KLK3_prom,enet,0.17700408608485618,4,,,,,"alpha=0.04, l1_ratio=0.9"
1416,KLKB1_body,enet,0.30601908959327356,1,,,,,"alpha=0.04, l1_ratio=0.9"
4284,KLKB1_prom,enet,0.30694942062767427,1,,,,,"alpha=0.04, l1_ratio=0.9"
1422,KNG1_body,enet,0.27062528948309028,16,,,,,"alpha=0.04, l1_ratio=0.9"
4290,KNG1_prom,enet,0.26973086897093607,10,,,,,"alpha=0.04, l1_ratio=0.9"
1428,KNTC1_body,enet,0.41537724608129739,15,,,,,"alpha=0.04, l1_ratio=0.9"
1434,KRT1_body,enet,2.1143938495063237,6,,,,,"alpha=0.04, l1_ratio=0.9"
4296,KRT1_prom,enet,2.1158370584678501,8,,,,,"alpha=0.04, l1_ratio=0.9"
1440,KRT2_body,enet,0.36312118114636688,8,,,,,"alpha=0.04, l1_ratio=0.9"
4302,KRT2_prom,enet,0.36206655560866641,4,,,,,"alpha=0.04, l1_ratio=0.9"
4308,KRT33B_prom,enet,0.17482839419552315,3,,,,,"alpha=0.04, l1_ratio=0.9"
1446,KRT76_body,enet,0.11457461896483653,1,,,,,"alpha=0.04, l1_ratio=0.9"
4314,KRT76_prom,enet,0.11497700184452334,1,,,,,"alpha=0.04, l1_ratio=0.9"
1452,KRT86_body,enet,1.2666886764084848,9,,,,,"alpha=0.04, l1_ratio=0.9"
4320,KRT86_prom,enet,1.3989764472852091,10,,,,,"alpha=0.04, l1_ratio=0.9"
1458,LBP_body,enet,2.0545755245930426,8,,,,,"alpha=0.04, l1_ratio=0.9"
4326,LBP_prom,enet,1.8141120521180014,5,,,,,"alpha=0.04, l1_ratio=0.9"
