,setup,model,mse,predictors,correlation,sens,spec,prec,params
705,EGFR_body,composite,0.51339032862496081,12,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
707,EGFR_body,enet,0.52650358101869044,11,,,,,"alpha=0.04, l1_ratio=0.99"
708,EGFR_body,grace,0.4912201392628881,479,,,,,"lambda 1=10.0, lambda 2=0.01"
709,EGFR_body,lasso,0.53004796492562378,11,,,,,alpha=0.04
3076,EGFR_prom,agrace,0.50017876386961779,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3075,EGFR_prom,composite,0.47696094510460524,12,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3077,EGFR_prom,enet,0.56338703156330661,11,,,,,"alpha=0.04, l1_ratio=0.99"
3078,EGFR_prom,grace,0.50017877740170269,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3079,EGFR_prom,lasso,0.56940946002804327,11,,,,,alpha=0.04
711,ELAVL2_body,agrace,0.83239504497721295,479,,,,,"lambda 1=10.0, lambda 2=0.01"
710,ELAVL2_body,composite,0.76160447991328784,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
712,ELAVL2_body,enet,0.8487568849174929,3,,,,,"alpha=0.04, l1_ratio=0.99"
713,ELAVL2_body,grace,0.83239417893812373,479,,,,,"lambda 1=10.0, lambda 2=0.01"
714,ELAVL2_body,lasso,0.84900034199332397,3,,,,,alpha=0.04
3081,ELAVL2_prom,agrace,0.80360930409816245,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3080,ELAVL2_prom,composite,0.75133292120909168,8,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3082,ELAVL2_prom,enet,0.83669879014958204,8,,,,,"alpha=0.04, l1_ratio=0.99"
3083,ELAVL2_prom,grace,0.8036093038719313,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3084,ELAVL2_prom,lasso,0.83819402325669967,8,,,,,alpha=0.04
716,ELK4_body,agrace,0.2410621863790052,479,,,,,"lambda 1=10.0, lambda 2=0.01"
715,ELK4_body,composite,0.23960044289564861,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
717,ELK4_body,enet,0.24206987747605174,3,,,,,"alpha=0.04, l1_ratio=0.99"
718,ELK4_body,grace,0.24106220835655581,479,,,,,"lambda 1=10.0, lambda 2=0.01"
719,ELK4_body,lasso,0.24209495853435817,3,,,,,alpha=0.04
3086,ELK4_prom,agrace,0.24251891512927037,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3085,ELK4_prom,composite,0.237718793271675,4,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3087,ELK4_prom,enet,0.24443757380458903,3,,,,,"alpha=0.04, l1_ratio=0.99"
3088,ELK4_prom,grace,0.2425190269698923,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3089,ELK4_prom,lasso,0.24455954511502739,2,,,,,alpha=0.04
721,ELOVL6_body,agrace,0.69677543891553084,479,,,,,"lambda 1=10.0, lambda 2=0.01"
720,ELOVL6_body,composite,0.71130086337977927,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
722,ELOVL6_body,enet,0.69506878525098559,7,,,,,"alpha=0.04, l1_ratio=0.99"
723,ELOVL6_body,grace,0.69677632122224442,479,,,,,"lambda 1=10.0, lambda 2=0.01"
724,ELOVL6_body,lasso,0.69456000420627229,6,,,,,alpha=0.04
3091,ELOVL6_prom,agrace,0.70929017844335218,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3090,ELOVL6_prom,composite,0.77707867751224946,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3092,ELOVL6_prom,enet,0.70346363844685045,5,,,,,"alpha=0.04, l1_ratio=0.99"
3093,ELOVL6_prom,grace,0.70929267887037539,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3094,ELOVL6_prom,lasso,0.70318149248350459,5,,,,,alpha=0.04
726,EP300_body,agrace,0.31482425632201488,479,,,,,"lambda 1=10.0, lambda 2=0.01"
725,EP300_body,composite,0.33524529383724194,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
727,EP300_body,enet,0.31285358194661644,5,,,,,"alpha=0.04, l1_ratio=0.99"
728,EP300_body,grace,0.31482438739867424,479,,,,,"lambda 1=10.0, lambda 2=0.01"
729,EP300_body,lasso,0.31284296056833433,5,,,,,alpha=0.04
3096,EP300_prom,agrace,0.30651535782476819,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3095,EP300_prom,composite,0.30024248915762908,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3097,EP300_prom,enet,0.30943547325977577,2,,,,,"alpha=0.04, l1_ratio=0.99"
3098,EP300_prom,grace,0.30651531442652169,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3099,EP300_prom,lasso,0.30969427149956252,2,,,,,alpha=0.04
731,EPB42_body,agrace,0.29545681797357409,479,,,,,"lambda 1=10.0, lambda 2=0.01"
730,EPB42_body,composite,0.30292006495712048,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
732,EPB42_body,enet,0.29596349426103924,3,,,,,"alpha=0.04, l1_ratio=0.99"
733,EPB42_body,grace,0.29545684384881477,479,,,,,"lambda 1=10.0, lambda 2=0.01"
734,EPB42_body,lasso,0.29582969924243913,3,,,,,alpha=0.04
3101,EPB42_prom,agrace,0.31011320024337191,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3100,EPB42_prom,composite,0.31826782044253149,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3102,EPB42_prom,enet,0.30982558854588726,3,,,,,"alpha=0.04, l1_ratio=0.99"
3103,EPB42_prom,grace,0.31011327596547172,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3104,EPB42_prom,lasso,0.30989184514180684,3,,,,,alpha=0.04
736,EPHA5_body,agrace,0.35297573565748203,479,,,,,"lambda 1=10.0, lambda 2=0.01"
735,EPHA5_body,composite,0.36056452371562969,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
737,EPHA5_body,enet,0.3524089943704527,4,,,,,"alpha=0.04, l1_ratio=0.99"
738,EPHA5_body,grace,0.35297630692765908,479,,,,,"lambda 1=10.0, lambda 2=0.01"
739,EPHA5_body,lasso,0.35310820936181103,2,,,,,alpha=0.04
3106,EPHA5_prom,agrace,0.37514773160707215,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3105,EPHA5_prom,composite,0.39424416490428738,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3107,EPHA5_prom,enet,0.37467293923640876,5,,,,,"alpha=0.04, l1_ratio=0.99"
3108,EPHA5_prom,grace,0.37514780505063244,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3109,EPHA5_prom,lasso,0.37388385477529268,5,,,,,alpha=0.04
741,EPHB1_body,agrace,0.57707531995117134,479,,,,,"lambda 1=10.0, lambda 2=0.01"
740,EPHB1_body,composite,0.64723210649971086,11,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
742,EPHB1_body,enet,0.61226330513478144,10,,,,,"alpha=0.04, l1_ratio=0.99"
743,EPHB1_body,grace,0.57707426969283682,479,,,,,"lambda 1=10.0, lambda 2=0.01"
744,EPHB1_body,lasso,0.61511795749953135,10,,,,,alpha=0.04
3111,EPHB1_prom,agrace,0.56311631265741957,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3110,EPHB1_prom,composite,0.64738014768185526,12,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3112,EPHB1_prom,enet,0.57651022978922895,9,,,,,"alpha=0.04, l1_ratio=0.99"
3113,EPHB1_prom,grace,0.56311679420756944,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3114,EPHB1_prom,lasso,0.57683278290022433,9,,,,,alpha=0.04
746,EPHB2_body,agrace,0.48815664967700478,479,,,,,"lambda 1=10.0, lambda 2=0.01"
745,EPHB2_body,composite,0.38016023357697859,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
747,EPHB2_body,enet,0.51986206720180028,1,,,,,"alpha=0.04, l1_ratio=0.99"
748,EPHB2_body,grace,0.48815664446999524,479,,,,,"lambda 1=10.0, lambda 2=0.01"
749,EPHB2_body,lasso,0.51982129499347351,1,,,,,alpha=0.04
3116,EPHB2_prom,agrace,0.45462196200080024,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3115,EPHB2_prom,composite,0.37079052720090705,4,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3117,EPHB2_prom,enet,0.512012669219998,2,,,,,"alpha=0.04, l1_ratio=0.99"
3118,EPHB2_prom,grace,0.45462249125923515,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3119,EPHB2_prom,lasso,0.51479223988997169,2,,,,,alpha=0.04
751,EPHB3_body,agrace,0.55542869005573625,479,,,,,"lambda 1=10.0, lambda 2=0.01"
750,EPHB3_body,composite,0.52262651010160299,9,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
752,EPHB3_body,enet,0.56593312360113801,7,,,,,"alpha=0.04, l1_ratio=0.99"
753,EPHB3_body,grace,0.55542558907418071,479,,,,,"lambda 1=10.0, lambda 2=0.01"
754,EPHB3_body,lasso,0.56802000369987715,7,,,,,alpha=0.04
3121,EPHB3_prom,agrace,0.55900995775684248,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3120,EPHB3_prom,composite,0.51753838750225922,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3122,EPHB3_prom,enet,0.5770519206130702,7,,,,,"alpha=0.04, l1_ratio=0.99"
3123,EPHB3_prom,grace,0.55900993965822643,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3124,EPHB3_prom,lasso,0.5792511377211419,7,,,,,alpha=0.04
756,EPYC_body,agrace,1.5626250048241246,479,,,,,"lambda 1=10.0, lambda 2=0.01"
755,EPYC_body,composite,1.5795909962265227,10,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
757,EPYC_body,enet,1.5627612086388769,10,,,,,"alpha=0.04, l1_ratio=0.99"
758,EPYC_body,grace,1.5626250126832602,479,,,,,"lambda 1=10.0, lambda 2=0.01"
759,EPYC_body,lasso,1.5640932144722663,9,,,,,alpha=0.04
3126,EPYC_prom,agrace,1.7036388454261184,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3125,EPYC_prom,composite,1.9038942270011479,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3127,EPYC_prom,enet,1.6760024192448428,6,,,,,"alpha=0.04, l1_ratio=0.99"
3128,EPYC_prom,grace,1.7036396002761611,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3129,EPYC_prom,lasso,1.67690532905276,6,,,,,alpha=0.04
761,ERBB3_body,agrace,0.45672870657510267,479,,,,,"lambda 1=10.0, lambda 2=0.01"
760,ERBB3_body,composite,0.29835331177767377,10,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
762,ERBB3_body,enet,0.53114334532938168,9,,,,,"alpha=0.04, l1_ratio=0.99"
763,ERBB3_body,grace,0.45673129557801279,479,,,,,"lambda 1=10.0, lambda 2=0.01"
764,ERBB3_body,lasso,0.53473297920657026,9,,,,,alpha=0.04
3131,ERBB3_prom,agrace,0.49621730074273396,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3130,ERBB3_prom,composite,0.3680555599880182,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3132,ERBB3_prom,enet,0.51295681340798926,6,,,,,"alpha=0.04, l1_ratio=0.99"
3133,ERBB3_prom,grace,0.4962195775307971,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3134,ERBB3_prom,lasso,0.51340939015811837,6,,,,,alpha=0.04
766,ERBB4_body,agrace,1.2297260265053478,479,,,,,"lambda 1=10.0, lambda 2=0.01"
765,ERBB4_body,composite,1.0202762587869767,12,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
767,ERBB4_body,enet,1.3069948221959422,7,,,,,"alpha=0.04, l1_ratio=0.99"
768,ERBB4_body,grace,1.2297073457413943,479,,,,,"lambda 1=10.0, lambda 2=0.01"
769,ERBB4_body,lasso,1.3071315320704198,7,,,,,alpha=0.04
3136,ERBB4_prom,agrace,1.3936750385191752,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3135,ERBB4_prom,composite,1.3475315546917099,13,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3137,ERBB4_prom,enet,1.4465617271148845,11,,,,,"alpha=0.04, l1_ratio=0.99"
3138,ERBB4_prom,grace,1.3936763284443838,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3139,ERBB4_prom,lasso,1.4472897774134756,11,,,,,alpha=0.04
771,ERCC2_body,agrace,0.216049870968262,479,,,,,"lambda 1=10.0, lambda 2=0.01"
770,ERCC2_body,composite,0.21604987245416668,0,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
772,ERCC2_body,enet,0.21604987245416668,0,,,,,"alpha=0.04, l1_ratio=0.99"
773,ERCC2_body,grace,0.21604987114647464,479,,,,,"lambda 1=10.0, lambda 2=0.01"
774,ERCC2_body,lasso,0.21604987245416668,0,,,,,alpha=0.04
3141,ERCC2_prom,agrace,0.21604987114168836,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3140,ERCC2_prom,composite,0.21604987245416668,0,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3142,ERCC2_prom,enet,0.21604987245416668,0,,,,,"alpha=0.04, l1_ratio=0.99"
3143,ERCC2_prom,grace,0.2160498711311091,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3144,ERCC2_prom,lasso,0.21604987245416668,0,,,,,alpha=0.04
776,ERCC4_body,agrace,0.22084211922712635,479,,,,,"lambda 1=10.0, lambda 2=0.01"
775,ERCC4_body,composite,0.20555831530698671,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
777,ERCC4_body,enet,0.22670149195833333,2,,,,,"alpha=0.04, l1_ratio=0.99"
778,ERCC4_body,grace,0.22084207946752496,479,,,,,"lambda 1=10.0, lambda 2=0.01"
779,ERCC4_body,lasso,0.22694315469619053,2,,,,,alpha=0.04
3146,ERCC4_prom,agrace,0.22714188504504557,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3145,ERCC4_prom,composite,0.20689617384238701,2,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3147,ERCC4_prom,enet,0.23383300802853135,2,,,,,"alpha=0.04, l1_ratio=0.99"
3148,ERCC4_prom,grace,0.22714177574964106,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3149,ERCC4_prom,lasso,0.23417572250579385,2,,,,,alpha=0.04
781,ESPL1_body,agrace,0.19190873316187826,479,,,,,"lambda 1=10.0, lambda 2=0.01"
780,ESPL1_body,composite,0.19308069483084914,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
782,ESPL1_body,enet,0.1924392226780304,7,,,,,"alpha=0.04, l1_ratio=0.99"
783,ESPL1_body,grace,0.19191010875710846,479,,,,,"lambda 1=10.0, lambda 2=0.01"
784,ESPL1_body,lasso,0.1924559591060708,7,,,,,alpha=0.04
3151,ESPL1_prom,agrace,0.20697759094761667,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3150,ESPL1_prom,composite,0.20153482414324111,8,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3152,ESPL1_prom,enet,0.2112532506090426,5,,,,,"alpha=0.04, l1_ratio=0.99"
3153,ESPL1_prom,grace,0.2069776527640885,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3154,ESPL1_prom,lasso,0.21130361039668719,4,,,,,alpha=0.04
786,ESR1_body,agrace,1.8624207194920024,479,,,,,"lambda 1=10.0, lambda 2=0.01"
785,ESR1_body,composite,2.03277859020438,15,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
787,ESR1_body,enet,1.8795311194217368,14,,,,,"alpha=0.04, l1_ratio=0.99"
788,ESR1_body,grace,1.8624446784188524,479,,,,,"lambda 1=10.0, lambda 2=0.01"
789,ESR1_body,lasso,1.8824663366339291,12,,,,,alpha=0.04
3156,ESR1_prom,agrace,1.932500057418242,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3155,ESR1_prom,composite,1.8397569054443677,23,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3157,ESR1_prom,enet,2.0820810006694002,19,,,,,"alpha=0.04, l1_ratio=0.99"
3158,ESR1_prom,grace,1.9325091777521548,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3159,ESR1_prom,lasso,2.0925128834972373,19,,,,,alpha=0.04
791,ETV1_body,agrace,0.59897446718813097,479,,,,,"lambda 1=10.0, lambda 2=0.01"
790,ETV1_body,composite,0.60967936204105044,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
792,ETV1_body,enet,0.59882882307936769,2,,,,,"alpha=0.04, l1_ratio=0.99"
793,ETV1_body,grace,0.59897435738825211,479,,,,,"lambda 1=10.0, lambda 2=0.01"
794,ETV1_body,lasso,0.59926311310758018,2,,,,,alpha=0.04
3161,ETV1_prom,agrace,0.61806605095698619,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3160,ETV1_prom,composite,0.62334747738269791,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3162,ETV1_prom,enet,0.62074069788001995,6,,,,,"alpha=0.04, l1_ratio=0.99"
3163,ETV1_prom,grace,0.61806668301684298,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3164,ETV1_prom,lasso,0.62142535304763002,6,,,,,alpha=0.04
796,ETV3_body,agrace,0.062698516874546292,479,,,,,"lambda 1=10.0, lambda 2=0.01"
795,ETV3_body,composite,0.065803977867576677,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
797,ETV3_body,enet,0.065202243053054346,4,,,,,"alpha=0.04, l1_ratio=0.99"
798,ETV3_body,grace,0.062698519928604576,479,,,,,"lambda 1=10.0, lambda 2=0.01"
799,ETV3_body,lasso,0.065353047787986604,4,,,,,alpha=0.04
3166,ETV3_prom,agrace,0.063207758801356817,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3165,ETV3_prom,composite,0.058911098224281838,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3167,ETV3_prom,enet,0.065370506231210754,2,,,,,"alpha=0.04, l1_ratio=0.99"
3168,ETV3_prom,grace,0.0632077207655799,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3169,ETV3_prom,lasso,0.06550057432863654,2,,,,,alpha=0.04
801,EXO1_body,agrace,0.95954104717910715,479,,,,,"lambda 1=10.0, lambda 2=0.01"
800,EXO1_body,composite,0.94470505845028185,8,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
802,EXO1_body,enet,0.98635621936418993,6,,,,,"alpha=0.04, l1_ratio=0.99"
803,EXO1_body,grace,0.95954555823427434,479,,,,,"lambda 1=10.0, lambda 2=0.01"
804,EXO1_body,lasso,0.98470838328228472,6,,,,,alpha=0.04
3171,EXO1_prom,agrace,1.0988612569229357,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3170,EXO1_prom,composite,1.0902632043493907,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3172,EXO1_prom,enet,1.101868771829313,3,,,,,"alpha=0.04, l1_ratio=0.99"
3173,EXO1_prom,grace,1.0988606129695766,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3174,EXO1_prom,lasso,1.1025463570805398,3,,,,,alpha=0.04
806,EXPH5_body,agrace,0.33112185142514361,479,,,,,"lambda 1=10.0, lambda 2=0.01"
805,EXPH5_body,composite,0.34559884079503972,4,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
807,EXPH5_body,enet,0.32922538105119148,5,,,,,"alpha=0.04, l1_ratio=0.99"
808,EXPH5_body,grace,0.33112186392271475,479,,,,,"lambda 1=10.0, lambda 2=0.01"
809,EXPH5_body,lasso,0.3287292155630791,3,,,,,alpha=0.04
3176,EXPH5_prom,agrace,0.33866726705448158,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3175,EXPH5_prom,composite,0.38733353966688028,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3177,EXPH5_prom,enet,0.33405068302151913,5,,,,,"alpha=0.04, l1_ratio=0.99"
3178,EXPH5_prom,grace,0.33866686866931911,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3179,EXPH5_prom,lasso,0.33378152304121306,5,,,,,alpha=0.04
816,F2RL3_body,agrace,0.15882225502996797,479,,,,,"lambda 1=10.0, lambda 2=0.01"
815,F2RL3_body,composite,0.13589145477964601,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
817,F2RL3_body,enet,0.16140260317286295,4,,,,,"alpha=0.04, l1_ratio=0.99"
818,F2RL3_body,grace,0.15882220544690884,479,,,,,"lambda 1=10.0, lambda 2=0.01"
819,F2RL3_body,lasso,0.16172612254430713,4,,,,,alpha=0.04
3186,F2RL3_prom,agrace,0.16447232829686914,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3185,F2RL3_prom,composite,0.16688359086401991,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3187,F2RL3_prom,enet,0.16450536050584022,3,,,,,"alpha=0.04, l1_ratio=0.99"
3188,F2RL3_prom,grace,0.16447228627394767,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3189,F2RL3_prom,lasso,0.1645835259410719,2,,,,,alpha=0.04
811,F2_body,agrace,0.09837119295215091,479,,,,,"lambda 1=10.0, lambda 2=0.01"
810,F2_body,composite,0.10510658927552546,8,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
812,F2_body,enet,0.095020758071377123,10,,,,,"alpha=0.04, l1_ratio=0.99"
813,F2_body,grace,0.098365142867740105,479,,,,,"lambda 1=10.0, lambda 2=0.01"
814,F2_body,lasso,0.097701740501524373,6,,,,,alpha=0.04
3181,F2_prom,agrace,0.091399719692509387,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3180,F2_prom,composite,0.096368804760943103,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3182,F2_prom,enet,0.090952400627028293,4,,,,,"alpha=0.04, l1_ratio=0.99"
3183,F2_prom,grace,0.091400310679879429,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3184,F2_prom,lasso,0.093699611354175705,4,,,,,alpha=0.04
821,FANCC_body,agrace,0.13429826916285043,479,,,,,"lambda 1=10.0, lambda 2=0.01"
820,FANCC_body,composite,0.14033495446081509,4,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
822,FANCC_body,enet,0.13338711937862155,3,,,,,"alpha=0.04, l1_ratio=0.99"
823,FANCC_body,grace,0.13429822398581981,479,,,,,"lambda 1=10.0, lambda 2=0.01"
824,FANCC_body,lasso,0.1333211760653048,3,,,,,alpha=0.04
3191,FANCC_prom,agrace,0.13525831172904909,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3190,FANCC_prom,composite,0.14271666580191525,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3192,FANCC_prom,enet,0.13444398002467806,2,,,,,"alpha=0.04, l1_ratio=0.99"
3193,FANCC_prom,grace,0.13525831016106962,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3194,FANCC_prom,lasso,0.134544472276905,2,,,,,alpha=0.04
826,FANCG_body,agrace,0.3752748911310238,479,,,,,"lambda 1=10.0, lambda 2=0.01"
825,FANCG_body,composite,0.36381868519983668,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
827,FANCG_body,enet,0.37955579868274925,5,,,,,"alpha=0.04, l1_ratio=0.99"
828,FANCG_body,grace,0.37527483900242919,479,,,,,"lambda 1=10.0, lambda 2=0.01"
829,FANCG_body,lasso,0.37965399431238456,5,,,,,alpha=0.04
3196,FANCG_prom,agrace,0.39867779502653061,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3195,FANCG_prom,composite,0.40018209081774714,3,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3197,FANCG_prom,enet,0.39923108212597186,4,,,,,"alpha=0.04, l1_ratio=0.99"
3198,FANCG_prom,grace,0.39867782202543905,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3199,FANCG_prom,lasso,0.39986911877401932,3,,,,,alpha=0.04
831,FANCI_body,agrace,0.58356281202141069,479,,,,,"lambda 1=10.0, lambda 2=0.01"
830,FANCI_body,composite,0.58950954776052933,6,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
832,FANCI_body,enet,0.58197526161154922,6,,,,,"alpha=0.04, l1_ratio=0.99"
833,FANCI_body,grace,0.58356505091048338,479,,,,,"lambda 1=10.0, lambda 2=0.01"
834,FANCI_body,lasso,0.58307139216458792,6,,,,,alpha=0.04
3201,FANCI_prom,agrace,0.58581646920501884,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3200,FANCI_prom,composite,0.60684338765175072,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3202,FANCI_prom,enet,0.58441317093160572,7,,,,,"alpha=0.04, l1_ratio=0.99"
3203,FANCI_prom,grace,0.58581572474200005,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3204,FANCI_prom,lasso,0.58523152819255886,7,,,,,alpha=0.04
836,FASLG_body,agrace,1.3445934105184563,479,,,,,"lambda 1=10.0, lambda 2=0.01"
835,FASLG_body,composite,1.1141380183448253,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
837,FASLG_body,enet,1.3998322662369436,4,,,,,"alpha=0.04, l1_ratio=0.99"
838,FASLG_body,grace,1.3446072019931334,479,,,,,"lambda 1=10.0, lambda 2=0.01"
839,FASLG_body,lasso,1.3964739392419729,3,,,,,alpha=0.04
3206,FASLG_prom,agrace,1.0674964115525503,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3205,FASLG_prom,composite,1.0096843130503013,7,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3207,FASLG_prom,enet,1.099776628468822,7,,,,,"alpha=0.04, l1_ratio=0.99"
3208,FASLG_prom,grace,1.067496391951603,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3209,FASLG_prom,lasso,1.0966454878546892,7,,,,,alpha=0.04
841,FBP2_body,agrace,1.3550099207180775,479,,,,,"lambda 1=10.0, lambda 2=0.01"
840,FBP2_body,composite,1.3620958181792542,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
842,FBP2_body,enet,1.3547689795140665,4,,,,,"alpha=0.04, l1_ratio=0.99"
843,FBP2_body,grace,1.3550099258465156,479,,,,,"lambda 1=10.0, lambda 2=0.01"
844,FBP2_body,lasso,1.3548552424947116,4,,,,,alpha=0.04
3211,FBP2_prom,agrace,1.3697425959550376,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3210,FBP2_prom,composite,1.3685571372197867,5,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3212,FBP2_prom,enet,1.372123221455783,3,,,,,"alpha=0.04, l1_ratio=0.99"
3213,FBP2_prom,grace,1.3697420738062205,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3214,FBP2_prom,lasso,1.3720220187977861,3,,,,,alpha=0.04
846,FEV_body,agrace,0.13232742285333307,479,,,,,"lambda 1=10.0, lambda 2=0.01"
845,FEV_body,composite,0.13232742129629627,0,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
847,FEV_body,enet,0.13232742129629627,0,,,,,"alpha=0.04, l1_ratio=0.99"
848,FEV_body,grace,0.132327422781335,479,,,,,"lambda 1=10.0, lambda 2=0.01"
849,FEV_body,lasso,0.13232742129629627,0,,,,,alpha=0.04
3216,FEV_prom,agrace,0.13232742206144665,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3215,FEV_prom,composite,0.13232742129629627,0,,,,,"Vote threshold=0.5, Zero threshold=0.0001"
3217,FEV_prom,enet,0.13232742129629627,0,,,,,"alpha=0.04, l1_ratio=0.99"
3218,FEV_prom,grace,0.13232742231751995,468,,,,,"lambda 1=10.0, lambda 2=0.01"
3219,FEV_prom,lasso,0.13232742129629627,0,,,,,alpha=0.04
