,lasso,enet,grace,linf,composite
ATP2B2,0.30043657115365974,0.30044703081796831,0.30057320025698137,0.32243155490756026,0.30415387530309979
ATP4B,0.25712617307919722,0.25693321612796738,0.2566875809302604,0.26754601803150896,0.26052998486674378
ATP6V0A2,0.22082717596356524,0.22038731629240652,0.22102707790568005,0.16590250589858963,0.22374523812199493
ATP8A2,1.2859059336389507,1.282777346740682,1.2741521062625663,1.2770613160713209,1.3654950026071089
ATXN3,0.13953907220989636,0.14013734906552519,0.14107574889276078,0.13860660037268102,0.14827528060173842
AURKA,0.68257947672928188,0.6700996030660652,0.63936869481829095,0.64151027635148539,0.59484704478103412
AURKB,0.5478929583623765,0.56454377011096712,0.53093460532280179,0.53981178286100506,0.55992446261461315
AVPR1A,0.44184197606646375,0.44345486992118355,0.44470705652653059,0.44011849138603865,0.46772867580409028
B4GALNT1,0.59928802208804677,0.59910455508032667,0.57996088381351851,0.50534925578262269,0.60863614935084709
B4GALT6,0.28716556924026077,0.28809831962647314,0.28571496414362624,0.23878064803665019,0.28146109035168299
BARX2,0.8179060460646489,0.81709917499019269,0.81687218297482744,0.87689654505903947,0.8102457291963765
BCL2,1.4278802450973263,1.4164716029779965,1.3574072362756648,1.6660354034535998,1.2515052563499718
BLM,0.86676347065493264,0.85103821716113892,0.81681595600040124,0.77457013187892521,0.90999630725662539
BMP10,0.092660456808907582,0.092660456808907582,0.092660456808907582,0.091183350887883763,0.092660456808907582
BMP5,0.44559047704639204,0.44370351248181306,0.44647867848454698,0.50937080193856432,0.45309225038726475
BRAF,0.53124919976490126,0.53135676107798224,0.52950933092275276,0.53404195458479253,0.5285169759585604
BRCA1,0.43286415298116704,0.43207608142747567,0.43136899203122359,0.45043299151417249,0.44198334186647237
BRCA2,0.78308508353425099,0.79134374564975818,0.79023314737777717,0.694844317192989,0.81659936049677928
BRS3,0.10651229811803758,0.10646042141120898,0.10644627664485942,0.10058589972744757,0.10769536938036375
BRWD1,0.22409866016104124,0.22437863677900663,0.22404390274973895,0.16217744511725979,0.22577911228787464
BTC,0.83692138655644088,0.83683770966143589,0.83319674634439234,0.8423874955895142,0.84455694576490525
BUB1B,0.79188912612178297,0.78790998461629813,0.75898222544228777,0.74398224814567249,0.79650248257202227
BUB1,1.1109678212782066,1.1101519265412791,1.0625098860321995,1.2420902577305966,0.99003436609190709
CACNB4,1.0763818138879075,1.082468794044573,1.0704484187882033,1.0809082993000068,1.0988364708086382
CALCB,2.1681426056450528,2.170882711301795,2.1544054291102159,2.379279846642572,2.1190584723909178
CAPN6,2.5080282420804445,2.4954288816282881,2.4912534135394906,2.9965793482980843,2.6412768292440689
CASP2,0.13671231125018146,0.1370077204795036,0.13748103083720317,0.14352972835924396,0.14205135768754118
CASR,0.18515391604066575,0.1848122198452479,0.18377054424931086,0.16977838757917563,0.18342553386411312
CBL,0.16928912773984905,0.16632466011299024,0.16318158688994375,0.12316908525335028,0.15535091203218948
CCKAR,0.17104862425200504,0.17130328151799451,0.17188663103714757,0.19174869978263032,0.17714205372889419
CCNA2,0.89385253293793354,0.90343051000076091,0.84753183122634124,0.92811158678054584,0.91056753682434721
CCNB2,0.7617868310044249,0.75131365808905226,0.7137793704918759,0.75469110010938345,0.64112481069486904
CCNE1,0.99374267019493034,0.98964726599859243,0.93849616642028355,1.2070347755857125,0.85927194416956054
CCNE2,0.84471923714257835,0.82629946108886543,0.8031678864558065,0.83029488857537526,0.7571639885021263
CCNF,0.40527775511560332,0.40118960414577753,0.40018037101480108,0.33888369117149253,0.38508025981491484
CCR3,0.28726545754240906,0.28830328333282024,0.28982550264365903,0.29703133059766412,0.30314309345035645
CCR4,0.24729789378352873,0.24790514515265685,0.24326569714190394,0.21097676256796993,0.23432182209375785
CDC14A,0.99157289463044707,0.99289702134907187,0.9967764253399386,1.0325060223546041,1.0104997932940232
CDC20,0.73682796048921873,0.73687953111890014,0.69349956680718472,0.7878511207950406,0.62148953077033808
CDC25A,0.46052140894410049,0.4613838786451176,0.45943068955975996,0.40070762120130893,0.4689086245585965
CDC25C,0.62950337914895449,0.61812286275011286,0.60593478316817562,0.6094615638318106,0.61150443263398391
CDC27,0.12631435129714441,0.12643962852964105,0.12671573944313422,0.12908526466457632,0.12848977230983658
CDC5L,0.25098378526535792,0.25130422656017304,0.24985495547470327,0.26263713272771438,0.24780238466790316
CDC6,1.1677000133859476,1.1631636453376775,1.171202863475914,1.1606136369027442,1.2734613080256185
CDC7,0.8676007657797703,0.86879864957213981,0.8741427413054963,0.8221180649397597,0.89886403814470495
CDH1,1.4355446556518616,1.4283791779126167,1.4246300826456297,1.3706906980083915,1.5057353459513516
CDH6,0.35281888021304486,0.35201449445025218,0.35125642348985597,0.33881216504890294,0.34805493735131104
CDH8,0.40358902599356228,0.40320529752618317,0.40274986964833653,0.40338581985977917,0.40265287780161513
CDK2,0.35362873359485864,0.35096576664312207,0.35162325398979832,0.33426281582239165,0.35377156396571002
CDK5R1,0.3554375356678775,0.35559473411452819,0.352008190442751,0.32901113665596782,0.35594354447079307
CDK6,0.69938423446471187,0.66531677098890829,0.64227425293348761,0.77166867001349126,0.57064963370287625
CDKL1,0.35350054809122333,0.34662158125412601,0.3286536786456552,0.22937305789251644,0.2741522326900776
CDKL2,1.1300887620745883,1.1326482547910601,1.125958116681443,1.0778379171262771,1.1506586599299438
CDT1,0.44663411679073833,0.45589075826305842,0.4368177530395474,0.45432553496876626,0.45007098569388571
CEACAM5,3.1255285692306933,3.0758628987558603,3.0529658455790383,3.2058832070071031,3.4662761337559553
CENPA,0.99376207521927273,0.99678391268761668,0.93633552409968668,1.1116424374386986,0.86457373796280457
CENPE,0.83736665204008798,0.83915319445886227,0.81519139015290554,0.7759301701232284,0.89766899088020391
CENPF,1.0188092851182491,1.0247733877447214,0.99058019652916862,1.0317284630144925,1.0104852591959468
CENPI,0.75720457726708779,0.74930638282267148,0.71778514781039471,0.73645525641407106,0.80869245713600557
CEP152,0.25908760090113109,0.25857647224817648,0.25849019958245134,0.2302321402103536,0.27249999261347629
CFTR,0.81905663008866747,0.81184382661113574,0.7920649666273879,0.74967426162968109,0.73212000852120274
CHAF1A,0.28243898001206896,0.28219257348893967,0.2825800460593344,0.25339800000273194,0.28622252031516487
CHAF1B,0.8501948410339677,0.85360081579692804,0.83445725068410692,0.74153337449438139,0.84626917288701453
CHEK1,0.60829524728091344,0.6180492706283488,0.60706488404261849,0.6192490906943251,0.60352486814315587
CHRNA6,0.59316908055045448,0.58444450035742712,0.58007174122262362,0.5724547309747382,0.57765766789357909
CHUK,0.29180357150259645,0.29152908034005454,0.29125381297486003,0.30733177312749155,0.29207824287602563
CIITA,0.34433521682044677,0.34885032974336766,0.32015048677527508,0.38025126441617085,0.26338517202777506
CLCN5,0.86769265770218584,0.85304977997111864,0.82606388037652534,0.74797766022426504,0.82411097018050716
CLDN18,0.066392952200263602,0.06577514720795051,0.064942962207782631,0.07540721643344292,0.061381941509129651
CLEC4M,0.10410379308915897,0.10399769770955629,0.10373305770505228,0.10145974284577509,0.10430040820341711
COL14A1,2.168036146163673,2.1254216194741677,2.0406719532098254,2.2699310502790291,1.8955912084395583
COL19A1,0.20957534659650906,0.20870589558496525,0.20707735367327929,0.21739726093744366,0.20975160219789507
COL4A3,0.302396332861541,0.30197879575208902,0.29961002963691202,0.24007289088228811,0.30340684395673267
CPA1,0.28743279310981973,0.28615249167920315,0.2844361706478104,0.28354602120981698,0.27637557474162694
CPSF6,0.11368270577383438,0.11454406041299586,0.11602456325993006,0.10172237920485216,0.12521448845833311
CPT1A,0.34366194346019119,0.34237865777286391,0.34084118804944613,0.29129111358937726,0.33289398735493947
CR1,0.34985067536738235,0.34681615971004526,0.34168830863269478,0.27162447785585775,0.31496567100438649
CREBBP,0.16521474197088704,0.1667414731564876,0.16786786786937746,0.16063602480785041,0.17589680943837713
CTNND2,3.4753094777214839,3.4128952272474127,3.2649191503867803,3.5899672738350485,3.1315337794694611
CTSE,0.20030752112268521,0.19963913158762825,0.19815364375951183,0.18036945675324445,0.19172686885053666
CTSG,2.2190171838126043,2.2060148165503621,2.1133861243379028,2.6024245585394987,1.9534431090995763
CUL2,0.15947201265803107,0.15820202933630079,0.15628529370304148,0.15741442113283191,0.15640562392222673
CYP11B1,0.087689863790834932,0.087171231309468744,0.086083020935461982,0.082084339754715949,0.087818257618371753
CYP21A2,1.0625307728822437,1.0702791222899823,1.0897410487784707,1.187942071496858,1.3133861249285896
CYP24A1,1.5513397588868783,1.5497782059111855,1.5513425435171828,1.5402586210565148,1.574860177623538
CYP27B1,1.6685513017036273,1.6399323862552129,1.6030184061281902,1.549476492485278,1.4330408315164282
CYP2A6,1.8032568664445887,1.8135281525421336,1.8284147622313212,1.7457512761395382,2.1713876012704469
CYP2A7,2.3045817969731548,2.3225176230184905,2.3174907000302367,2.2877194670760042,2.6811762357988642
CYP2C9,0.29685795266447096,0.29795916021036717,0.29895546378260113,0.31426519585478024,0.31822391971662778
CYP3A4,0.41947454209815987,0.42547135457986657,0.42446066441318137,0.43855008988770289,0.44950590681828156
CYP3A7,0.37415918936425252,0.37558625966724207,0.37522221453243604,0.37201800393680812,0.38209222687438282
CYP4F2,1.3355447994805303,1.3284030296988092,1.2920208841082064,1.3273716078341646,1.1574208568634059
DAZL,0.74303113549727529,0.73663308905323888,0.70588509854917492,0.63885552038299209,0.6216317365785039
DBT,0.10287369013922557,0.1024832576543932,0.10214550416862481,0.10325090619051262,0.10085091759456324
DCT,0.077264335111362395,0.075167717373535017,0.075564137449983262,0.075607169734400237,0.071975270658679008
DDC,1.7296167376776947,1.7402128678700042,1.6993768400701841,2.2495163790319688,1.7731368286844489
DDX51,0.14196852404101012,0.14054494733118711,0.13815245683990726,0.12455814339960411,0.12804006449908972
DDX6,0.25890000619757508,0.25965765249317935,0.26055510392520226,0.2444718153656501,0.26866561687498869
DHFR,0.23701884984613633,0.23784866552084785,0.23830433658480854,0.23793747119076653,0.24708850072023156
DLG1,0.16080203032193038,0.16021356314350524,0.1595098381494075,0.17723996010514789,0.15688788608895676
DLX4,1.0187945315517857,1.0236082080215718,1.0207965430255195,0.99841308071404189,1.0318859454375708
DNMT1,0.17043339661410292,0.16847153099042647,0.16859657773139614,0.15784550481900425,0.16650114495472557
DSG1,0.73132105240322332,0.72180534498426663,0.71724268612943465,0.74739506686771495,0.78560313418101868
DTNA,0.81336258898548341,0.80646670862330294,0.78854300030164837,0.74477282091169483,0.80165599044185143
DTYMK,0.2612243359553193,0.26150749571178844,0.26145413547367857,0.26697666403084214,0.26680384416145581
E2F1,0.49643191483270543,0.48974460015693111,0.46811971097913613,0.43166584918009293,0.45521503991567841
EGFR,0.53004796492562378,0.50304890465794638,0.49122010220023993,0.89502566142431816,0.52462262995174092
ELAVL2,0.84900034199332397,0.8440537638767972,0.83239427645078701,0.79153144751558946,0.81241784068457235
ELK4,0.24209495853435817,0.24185610180366435,0.24106220972410697,0.199317580690413,0.23960044289564861
ELOVL6,0.69456000420627229,0.69845416150397466,0.69677627333728454,0.68883704782894994,0.71130086337977927
EP300,0.31284296056833438,0.31311172828970263,0.31482439569326792,0.30663387166848621,0.33524529383724194
EPB42,0.29582969924243913,0.29680859594315007,0.29545684227373126,0.30339985225180321,0.30541906553304538
EPHA5,0.35310820936181103,0.35497135645660893,0.35297629543475301,0.34272226171177983,0.35349772961061388
EPHB1,0.61511795749953158,0.59252799982709226,0.57707427392893174,0.62145046951022576,0.65447109986597518
