46.50,75.97,98.63,13,51,3.11,1.79,1.78,1.17,2.63,0.98,2.49,0.98,0.98,0.98,0.98,-2.37,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,-0.75,0.00,1.01,0.00,1.49,0.00,4.35,-0.00,0.84,0.00,1.70,-0.00,-0.00,-0.00,-0.37,-0.47,-1.97,0.00,0.00,-0.00,-0.00,-0.00,-3.14,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.31,-0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.93,-0.92,-0.00,0.00,0.00,-0.00,-0.00,-0.18,-0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.31,0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.13,-0.00,0.00,-0.64,-0.00,0.00,-0.00,-0.04,0.00,-0.48,-0.75,0.17,-0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,-1.71,-0.00,0.00,-0.00,0.73,0.00,-0.50,-0.00,1.07,0.00,16.20,78.22,85.64,15,59,4.51,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,1.43,-2.98,-0.94,-0.94,-0.94,-0.94,-0.94,-0.94,-0.94,-0.94,-0.94,-0.94,0.00,1.85,0.00,1.34,0.00,3.40,0.00,0.54,0.00,0.73,0.00,0.00,0.00,-0.00,-0.00,-1.69,0.00,0.00,0.00,0.00,0.00,-2.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09,-1.21,0.00,0.00,0.00,0.00,0.00,-0.09,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.28,0.00,-0.78,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.79,0.00,0.00,0.00,0.44,0.00,-0.00,0.00,0.00,0.00
37.50,111.09,104.27,0,51,4.12,1.30,1.58,1.30,1.30,1.67,1.30,1.30,3.11,1.30,1.30,-0.34,-3.20,-0.11,-1.01,0.01,-0.68,-0.11,-0.11,-1.47,-0.11,0.11,0.48,0.15,2.86,0.17,0.74,0.15,1.84,0.15,0.15,0.15,1.47,-0.77,0.24,-0.24,-1.05,-0.69,-0.24,-0.24,-0.24,-0.24,-0.24,-0.24,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.02,-0.01,-0.01,-0.01,-0.40,-0.68,-0.01,-0.01,-0.01,-0.01,-0.01,0.00,-0.00,0.00,0.00,-0.00,0.42,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.11,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,-1.18,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.63,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,63.42,56.81,0,55,5.15,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,-3.07,-0.97,-0.97,-0.97,0.97,-0.97,-0.97,-0.97,-0.97,-0.97,0.97,2.60,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82,-1.70,0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,-0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.42,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,-0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87.00,153.22,101.46,0,0,2.34,1.99,-0.16,2.48,2.29,0.76,-0.22,1.57,0.76,5.69,1.50,-0.50,-0.26,-0.07,-0.83,-3.78,-0.43,-1.29,0.13,-0.91,0.12,-0.95,0.39,0.05,-0.02,1.24,-0.15,3.90,0.24,-0.13,0.71,0.18,-0.09,-0.27,-1.59,-1.27,0.14,-0.85,0.02,-0.17,-1.74,-0.64,-2.28,-0.32,0.06,0.17,-1.52,0.41,0.03,0.94,0.06,-0.08,0.22,1.32,0.27,0.15,1.81,-0.05,-0.04,-0.16,-0.27,0.75,1.08,-1.57,-0.37,-0.30,0.38,0.88,0.03,1.12,1.60,-0.05,0.05,0.27,-2.40,-0.40,0.15,0.02,0.04,-0.02,-1.78,-0.10,0.10,0.21,0.51,0.01,-0.16,0.11,0.13,-0.47,-0.02,0.22,-0.06,1.03,0.88,1.73,0.45,-0.07,-0.11,0.06,0.18,-0.04,0.09,0.69,-0.04,-1.06,0.70,2.07,0.22,0.14,2.40,129.65,68.78,0,0,5.48,1.73,-1.26,1.73,1.73,1.73,-1.73,1.73,1.73,1.73,1.73,-2.90,-0.92,-0.92,-0.92,-0.96,-0.92,-0.92,0.92,-0.92,0.92,-0.92,2.53,0.80,-0.29,0.80,-0.80,0.80,0.80,-0.80,0.80,0.80,-0.39,-2.50,-0.79,-0.79,0.79,-0.79,0.79,-0.79,-0.79,-0.79,-0.79,-0.79,0.76,0.24,-0.24,0.24,0.24,0.24,0.24,-0.24,0.24,0.24,0.24,4.21,1.33,-1.33,-1.33,-1.33,-1.33,1.33,1.33,-1.33,-1.33,-1.33,0.49,0.15,0.15,0.15,0.15,-0.15,0.15,0.15,-0.15,-0.15,0.15,0.06,0.02,-0.02,-0.22,-0.02,0.02,0.02,0.02,0.02,-0.02,0.02,2.35,-0.74,-0.74,0.74,0.02,0.74,0.74,0.74,0.74,-0.74,-0.74,1.30,0.41,-0.41,0.41,0.41,-0.41,-0.41,0.41,0.41,0.41,0.41
63.00,139.32,78.34,7,49,3.46,1.84,1.62,1.09,0.61,1.09,1.09,1.09,1.77,2.03,3.49,-0.72,0.23,-2.80,-2.18,-0.23,-0.23,-0.06,-0.23,-0.23,-0.18,-1.37,0.00,0.00,2.59,1.96,1.31,0.00,0.00,-0.00,0.00,2.57,0.00,-0.79,-0.71,-2.68,0.25,0.85,1.58,0.25,-0.25,-0.25,-0.93,-1.85,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,1.02,-0.00,1.62,-0.00,0.00,0.00,-0.00,1.23,0.00,0.00,0.99,0.35,0.00,0.00,0.02,-0.00,3.26,-0.00,-0.00,-2.11,0.00,0.00,-0.00,-0.00,-0.19,0.00,0.00,0.00,-1.39,0.00,-0.00,0.00,-0.00,1.58,-0.91,0.00,-0.00,-0.00,-0.00,0.00,1.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.63,0.00,0.00,-0.00,-2.75,-0.00,-0.00,1.39,-0.37,-0.00,0.00,0.00,11.10,88.89,55.65,7,60,4.57,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,-2.23,0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,-0.71,0.00,0.00,2.82,0.08,3.87,0.00,0.00,0.00,0.00,1.98,0.00,-2.67,-0.84,-0.84,0.84,0.90,0.84,0.84,-0.84,-0.84,-0.84,-0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.87,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.54,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.32,0.00,0.00,0.00
53.00,89.15,67.39,6,54,4.16,1.38,1.32,1.32,1.32,1.32,1.32,2.69,1.32,0.80,3.11,-1.24,0.39,-1.22,-0.39,-1.86,-0.39,-2.03,-2.39,-0.95,-0.39,0.39,4.06,1.28,0.99,1.28,1.09,1.28,1.53,-0.57,1.28,1.49,1.28,-0.00,-0.00,-0.94,-2.68,-0.06,-0.67,-0.00,-0.00,-0.00,0.00,-0.19,0.00,-0.00,-0.00,-0.04,0.00,-0.00,0.00,-0.00,-0.00,0.00,1.23,0.00,0.00,-0.51,0.40,-0.00,0.00,0.69,0.00,-0.00,0.00,-0.00,0.00,-0.18,0.00,0.00,0.00,0.00,0.00,0.00,1.37,-0.00,0.34,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,-1.35,-0.00,-0.00,0.00,-0.00,-0.56,-0.00,-0.00,-0.00,-1.66,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.07,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,5.10,69.43,74.82,8,64,5.09,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,-3.45,1.09,-1.09,-1.09,-1.09,-1.09,-1.09,-1.09,-1.09,-1.09,1.09,4.47,1.41,1.41,1.41,1.41,1.41,1.41,-1.41,1.41,1.41,1.41,0.00,0.00,-1.26,-2.30,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.37,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
40.00,76.30,76.98,0,61,3.50,3.78,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.83,3.19,-1.62,-0.51,-3.28,-0.11,-0.51,-0.51,-0.51,-1.51,-0.62,-0.51,-0.51,1.59,0.50,0.50,0.50,2.87,0.50,0.50,0.50,0.50,1.97,0.50,-0.62,-0.20,-1.08,-0.83,-0.20,-0.20,0.12,-0.26,-0.20,-0.20,-0.20,-0.00,-0.00,0.06,-0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,0.37,-0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.28,0.00,0.00,-0.00,-0.20,-0.00,-0.00,-1.16,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,6.30,56.36,46.23,0,63,5.10,2.33,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,1.61,-2.73,-0.86,-1.85,-0.50,-0.86,-0.86,-0.86,-0.86,-0.86,-0.86,-0.86,2.64,0.84,0.84,0.84,2.16,0.84,0.84,0.84,0.84,0.84,0.84,-1.34,-0.42,-0.87,-0.42,-0.42,-0.42,0.42,-0.42,-0.42,-0.42,-0.42,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-2.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43.50,57.37,66.51,8,63,3.87,0.15,1.34,1.23,1.23,1.09,1.23,2.66,1.23,2.63,3.53,-2.12,-0.67,-0.67,-0.67,0.67,-0.67,-1.06,-3.15,-0.67,-0.67,-0.67,2.63,0.83,0.83,2.30,0.83,0.83,1.42,0.83,0.83,0.83,0.83,-0.00,-1.80,-0.00,-0.00,-2.09,-0.00,-0.00,-0.00,0.00,-0.00,-1.13,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.42,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.22,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.38,0.00,0.00,4.80,60.29,56.33,8,64,5.14,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,1.63,-3.33,-1.05,-1.05,-1.05,1.06,-1.05,-1.05,-1.05,-1.05,-1.05,-1.05,3.57,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,0.00,-0.69,0.00,0.00,-1.36,0.00,0.00,0.00,0.00,0.00,-2.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
41.50,117.48,85.18,0,59,2.25,0.71,5.72,0.71,1.42,3.28,2.50,0.71,0.71,0.71,0.71,-1.58,-0.76,-0.50,-0.50,0.25,0.50,-0.50,-0.50,-0.50,-0.50,-3.31,0.75,0.24,0.51,0.24,0.24,0.24,2.03,1.69,2.83,0.24,1.05,-0.23,-0.63,-0.07,-0.07,-0.07,-0.92,-0.07,-0.25,-0.07,-1.77,-0.07,0.00,-0.00,0.28,0.00,0.96,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.23,-0.00,-0.00,0.00,0.38,-0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.78,0.00,-0.00,0.00,0.32,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,7.20,83.81,72.13,0,61,4.71,1.49,2.13,1.49,1.49,1.49,1.49,1.49,1.49,1.49,1.49,-2.87,-0.91,-0.91,-0.91,0.91,0.91,-0.91,-0.91,-0.91,0.04,-1.19,2.88,0.91,0.91,0.91,0.91,0.63,0.91,0.91,0.91,0.91,0.91,-1.31,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,0.00,0.00,0.00,0.00,1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.97,0.00,0.00,0.00,0.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.90,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
33.50,94.73,72.83,0,65,3.44,1.09,2.22,1.09,1.09,1.09,1.09,2.25,1.09,1.09,1.09,-1.07,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-0.34,-3.47,-0.34,-0.34,1.80,0.57,0.57,1.80,0.57,1.81,0.57,0.57,0.57,0.57,0.57,-1.25,-0.39,-0.91,-0.39,-0.93,-0.39,-0.39,-0.39,-0.39,-0.39,-0.39,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.63,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,0.00,56.53,59.42,0,66,4.57,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,1.45,-2.54,-0.80,-0.80,-0.80,-0.80,-0.80,-0.80,-0.80,-0.80,-0.80,-0.80,2.72,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86,-1.80,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,-0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43.50,93.63,112.13,7,57,3.64,1.15,1.15,1.15,1.15,1.15,1.15,3.43,1.68,1.15,1.15,-0.75,-0.24,-0.24,0.17,-2.99,-0.24,-0.24,-3.29,-0.24,-0.24,-1.11,1.57,0.50,1.51,3.04,0.50,0.50,1.45,1.44,0.50,0.50,0.62,-0.00,-0.95,-1.25,0.00,-0.00,-0.00,-1.24,-0.00,-0.00,-0.01,-0.00,-0.00,-1.06,-0.00,0.00,0.23,-0.55,0.00,-0.00,-0.00,-0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.54,0.00,0.00,-0.00,-0.00,-0.00,1.06,0.59,-0.00,-0.00,0.00,-0.00,-0.00,-0.73,-0.00,-0.00,0.00,-1.25,-0.00,0.00,0.00,0.14,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,-0.00,0.00,4.80,70.64,71.33,7,63,4.55,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,-3.09,-0.98,-0.98,0.98,-0.98,-0.98,-0.98,-0.98,-0.98,-0.98,-0.98,3.34,1.06,1.06,1.06,1.06,1.06,1.06,1.06,0.87,1.06,1.06,0.00,-0.53,-3.11,0.00,0.00,0.00,-0.27,0.00,0.00,-0.21,0.00,0.00,-0.00,0.00,0.00,0.00,-0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
