,ACRV1,ACSM3,ACTL8,ACVR1B,ADCY2,ADCYAP1,ADH6,ADORA1,ADRA1A,AFF2,AFF3,AHSG,AKAP6,AKT2,ALB,ALDH3B2,ALDOB,ALK,AMHR2,AMMECR1,ANGPT1,AP4E1,APC,APOB,APOBEC1,AR,ARHGAP11A,ARHGEF12,ARHGEF16,ART1,ARVCF,ASCL1,ASF1B,ASIP,ASPM,ATF7,ATP2B2,ATP4B,ATP6V0A2,ATP8A2,ATXN3,AURKB,AVPR1A,B4GALNT1,B4GALT6,BARX2,BCL2,BIRC5,BLM,BMP10,BMP5,BRAF,BRCA2,BRS3,BRWD1,BTC,BUB1,BUB1B,CACNB4,CALCB,CAPN6,CASP2,CASR,CBL,CCKAR,CCNA2,CCNB2,CCNE1,CCNE2,CCNF,CCR3,CCR4,CDC14A,CDC20,CDC25A,CDC25C,CDC27,CDC5L,CDC6,CDC7,CDH1,CDH6,CDH8,CDK5R1,CDK6,CDKL1,CDKL2,CDT1,CEACAM5,CENPA,CENPE,CENPF,CENPI,CEP152,CFTR,CHAF1A,CHAF1B,CHEK1,CHRNA6,CHUK,CIITA,CLCN5,CLDN18,CLEC4M,COL14A1,COL19A1,CPA1,CPSF6,CPT1A,CR1,CREBBP,CTNND2,CTSE,CTSG,CUL2,CYP11B1,CYP21A2,CYP24A1,CYP27B1,CYP2A7,CYP2C9,CYP3A4,CYP3A7,CYP4F2,DAZL,DBT,DCT,DDC,DDX6,DLG1,DLX4,DNMT1,DSG1,DTNA,DTYMK,E2F1,EGFR,ELAVL2,ELK4,ELOVL6,EP300,EPB42,EPHA5,EPHB1,EPHB2,EPHB3,EPYC,ERBB3,ERBB4,ERCC2,ERCC4,ESPL1,ESR1,ETV1,ETV3,EXO1,EXPH5,F2,F2RL3,FANCC,FANCG,FANCI,FASLG,FBP2,FEV,FGB,FGFR2,FGFR4,FGL1,FLT1,FLT4,FMO3,FOLH1,FSHR,FUT3,GAB1,GAD2,GALNT3,GCG,GDF11,GFAP,GHRH,GHRHR,GLP1R,GLRA3,GML,GPD2,GPLD1,GPR19,GPSM2,GRIK1,GRIN2A,GRIN2B,GRM5,GRP,GUCA1A,GUCY2C,GYPA,GYPB,GYPE,HELLS,HNF4A,HOXB13,HOXB3,HOXC11,HOXD4,HOXD9,HSD3B2,HTR1B,HTR1E,HTR2A,HTR2C,HTR4,IL17A,IL1A,IL3,IL4,IL5,IL9,ISL1,ITGA2,ITGB3,ITIH1,ITSN1,KALRN,KCNJ10,KCNMA1,KCNV2,KIF11,KIF14,KIF23,KIF2C,KIFC1,KISS1,KLK3,KLKB1,KNG1,KRT1,KRT2,KRT33B,KRT76,KRT86,LBP,LIG1,LIG3,LIPC,LIPF,LLGL1,LMNB1,LMNB2,LRP2,LRP6,MAD2L1,MAGEC1,MAP2,MAPK10,MATN3,MB,MC2R,MC5R,MCM3,MDM2,MDM4,MELK,MEP1B,METAP2,MKI67,MLANA,MLLT10,MMP12,MMP16,MNAT1,MOBP,MON2,MPHOSPH9,MPP2,MPZ,MSH2,MSX2,MTMR7,MUC1,MUC4,MYB,MYBL2,MYEF2,MYH3,MYO7A,NCAPH,NCOA2,NEBL,NEK2,NF1,NGFR,NHLH2,NOVA1,NPHP1,NPR3,NPY2R,NPY6R,NR2C1,NR2F6,NR6A1,NRCAM,NRP2,NTRK2,NTRK3,ODF1,OPCML,OPRM1,OR2H1,OR7A5,PAH,PAX6,PAX9,PCM1,PCNA,PDE10A,PDE3A,PDE6A,PDX1,PHOX2B,PHTF2,PIGR,PIK3C2G,PIK3R3,PKMYT1,PKN2,PLG,PLK1,PLK4,PLS1,PNLIPRP1,PNLIPRP2,POLA1,POLD1,POLE2,PPM1E,PPP2R1B,PPP2R5E,PRIM1,PRKACA,PRL,PRLR,PROX1,PROZ,PRPS1L1,PRTN3,PSG1,PSPC1,PTGER3,PTK7,PTPN21,PTTG1,RAD51,RAD54L,RB1,RBBP7,RBBP8,RBL1,REG1A,REG1B,REL,RFC3,RFC4,RFC5,RGS7,RNF8,ROS1,RPH3A,RPS6KA5,RREB1,RRM2,RSC1A1,RUNX1T1,RXRG,RYR3,SCN7A,SCNN1G,SEMA6A,SERPINA4,SERPINB5,SERPINC1,SHMT1,SIM1,SIM2,SIX6,SLC10A1,SLC10A2,SLC12A3,SLC15A1,SLC17A1,SLC17A3,SLC1A2,SLC2A1,SLC30A3,SLC34A1,SLC4A4,SLC6A2,SLC6A4,SLC6A5,SLC7A2,SLC8A1,SMAD5,SMC2,SOX11,SOX12,SOX5,SP1,SP4,SPC25,SPRR2C,SPTA1,SSTR3,SSX3,STIL,STK4,STXBP5L,SULT2B1,T,TACR1,TAF5,TAT,TBR1,TBX5,TEP1,TERF1,TERT,TFAP2A,TFDP1,TGFBR1,THPO,THRA,TIMELESS,TJP1,TLL1,TOP2A,TOPBP1,TP53,TPD52,TPO,TPX2,TRAIP,TRH,TRIM10,TROAP,TRPM1,TSHB,TSHR,TTF2,TYR,UBE2C,UBE3A,WEE1,WISP1,WNT1,WNT10B,WNT2,WWOX,XDH,XRCC2,XYLB,ZMYND8,ZNF141,ZNF157,ZNF37A,ZNF79,ZP2,ZWINT
TCGA-AR-A1AW-01A,0.922815,0.251178,0.432973,0.0439707,0.24569,0.266222,0.84484,0.263318,0.34167,0.605412,0.533941,0.893414,0.796345,0.190382,0.606134,0.60774,0.747705,0.281512,0.884121,0.527862,0.5581,0.0264144,0.127271,0.688611,0.801702,0.506062,0.092883,0.0505428,0.479466,0.838178,0.0800626,0.228417,0.0256337,0.888405,0.0375389,0.305133,0.345233,0.736339,0.197353,0.612221,0.153579,0.0312987,0.413443,0.15166,0.188552,0.12244,0.0480032,0.402736,0.0967115,0.880053,0.807332,0.358542,0.124694,0.641665,0.0525017,0.266871,0.0645806,0.112917,0.150119,0.306631,0.458717,0.0179568,0.577274,0.0211844,0.75918,0.0285373,0.0641418,0.115093,0.0271489,0.131294,0.828603,0.731762,0.0451414,0.0200169,0.26254,0.0682149,0.0771049,0.0859076,0.0383182,0.0265983,0.134503,0.422359,0.404488,0.19155,0.123903,0.186318,0.522439,0.146042,0.411607,0.119628,0.0482249,0.375361,0.615805,0.164795,0.418873,0.0287732,0.530363,0.272781,0.202478,0.230016,0.176961,0.603825,0.88233,0.92272,0.391359,0.275276,0.850077,0.0618889,0.344485,0.451186,0.163923,0.103252,0.923186,0.735757,0.108717,0.676746,0.626954,0.43223,0.65077,0.698923,0.708805,0.896843,0.8962,0.684815,0.946571,0.102145,0.67835,0.645116,0.165303,0.0427937,0.109296,0.0253726,0.770198,0.461318,0.165889,0.0209818,0.228553,0.216201,0.346587,0.0806834,0.0506935,0.765515,0.391083,0.165304,0.030993,0.0978025,0.905457,0.165331,0.0827935,0.0479696,0.0357261,0.0401829,0.459311,0.277034,0.227863,0.111838,0.161276,0.808468,0.479888,0.622359,0.259985,0.275733,0.547437,0.847085,0.309476,0.742515,0.549161,0.345014,0.76996,0.219164,0.11678,0.79242,0.512537,0.765463,0.709566,0.111173,0.340862,0.190025,0.702934,0.357382,0.794188,0.857753,0.816503,0.368444,0.26139,0.834649,0.477619,0.830356,0.299411,0.388538,0.359705,0.269008,0.531189,0.546072,0.301082,0.676883,0.771157,0.79385,0.89932,0.905365,0.0395199,0.846003,0.342463,0.727634,0.282825,0.377445,0.500221,0.705457,0.3964,0.408181,0.581411,0.520992,0.583651,0.84534,0.75968,0.84504,0.877415,0.85925,0.64642,0.391815,0.142579,0.636945,0.924297,0.462375,0.756893,0.410879,0.280281,0.923778,0.0266795,0.0607901,0.0385248,0.0280938,0.265665,0.850193,0.779393,0.720825,0.691537,0.661085,0.762305,0.83692,0.81133,0.835164,0.75588,0.237448,0.0753977,0.829578,0.91602,0.15513,0.0596312,0.0307225,0.0678341,0.163289,0.0287247,0.634083,0.50754,0.588074,0.0641697,0.608782,0.797995,0.48137,0.108449,0.031845,0.046455,0.0245554,0.840863,0.0460712,0.033494,0.944053,0.107641,0.764998,0.106425,0.361292,0.814977,0.0710782,0.75413,0.127967,0.849337,0.02908,0.1279,0.519306,0.1686,0.759442,0.0660726,0.145222,0.256476,0.900208,0.36383,0.163691,0.5489,0.0923553,0.137275,0.0415204,0.589225,0.31786,0.111416,0.0310092,0.099898,0.448857,0.94245,0.231905,0.108808,0.193514,0.384497,0.165458,0.168969,0.0472131,0.880682,0.447115,0.405233,0.673461,0.91734,0.0857693,0.235349,0.327491,0.0396914,0.121938,0.116908,0.207612,0.88199,0.360669,0.335426,0.60048,0.736787,0.82388,0.08146,0.191918,0.0328942,0.805325,0.126222,0.0591479,0.227507,0.650646,0.933903,0.478012,0.159021,0.146718,0.0888662,0.0546999,0.0349458,0.056533,0.0399714,0.86896,0.462988,0.402807,0.683623,0.924487,0.471406,0.602503,0.0295798,0.207891,0.24469,0.251138,0.0904255,0.0941279,0.0437872,0.129831,0.415225,0.0470189,0.0834379,0.820943,0.894597,0.0363734,0.172093,0.0250559,0.120778,0.482808,0.0857122,0.8545,0.386442,0.0389218,0.450142,0.108603,0.898868,0.556312,0.433991,0.280673,0.684647,0.169593,0.423052,0.844128,0.693165,0.922681,0.220911,0.467272,0.105819,0.380759,0.861258,0.700258,0.89998,0.59649,0.775162,0.875164,0.0551015,0.164475,0.115767,0.817143,0.482601,0.366568,0.213382,0.327895,0.317131,0.452397,0.927104,0.0332797,0.194916,0.0370241,0.510737,0.0597,0.0723723,0.174483,0.860402,0.0877622,0.7525,0.835562,0.0330664,0.0210419,0.367801,0.565892,0.456482,0.154021,0.211132,0.678937,0.213162,0.380949,0.0428739,0.0418745,0.673802,0.153724,0.52446,0.460287,0.67222,0.198891,0.13849,0.121938,0.0993597,0.0425073,0.0601911,0.870526,0.234015,0.920451,0.0561947,0.138033,0.470728,0.869992,0.050149,0.762,0.897828,0.197261,0.0464768,0.53254,0.0690754,0.190864,0.0400608,0.827705,0.232949,0.18308,0.319024,0.0298145,0.697407,0.177333,0.48652,0.0478925,0.110595,0.80412,0.280619,0.0507642,0.813773,0.0342819
TCGA-A2-A0YE-01A,0.86461,0.682508,0.55377,0.046631,0.287464,0.0624934,0.839275,0.202727,0.39526,0.300622,0.430443,0.356566,0.739765,0.19556,0.571659,0.2879,0.298662,0.0790482,0.857802,0.241355,0.340127,0.0280381,0.102023,0.450213,0.372595,0.208093,0.120032,0.0558801,0.462559,0.808523,0.0740692,0.0482444,0.0249214,0.560265,0.0426801,0.320325,0.238944,0.847847,0.189026,0.442591,0.145021,0.0372549,0.268559,0.0444631,0.0503642,0.0996377,0.0585955,0.391484,0.0980854,0.782523,0.655003,0.344878,0.0721208,0.347917,0.0485875,0.224797,0.0586561,0.125219,0.0295897,0.175657,0.330934,0.02001,0.391685,0.0240918,0.569687,0.0408186,0.09089,0.119017,0.0312039,0.0908261,0.78383,0.779294,0.0516219,0.0153952,0.231206,0.0774791,0.0735674,0.0545126,0.0509075,0.0270683,0.0546941,0.180456,0.128197,0.130837,0.051823,0.151261,0.666664,0.0576656,0.218576,0.0586085,0.0593758,0.354471,0.358137,0.123237,0.460863,0.0389592,0.419963,0.226446,0.0957388,0.238727,0.138733,0.278439,0.538613,0.60451,0.179929,0.0939519,0.501258,0.0544567,0.24607,0.0574364,0.0796393,0.053266,0.937938,0.391317,0.118702,0.299016,0.162378,0.0389658,0.667463,0.449797,0.536775,0.708617,0.789195,0.379678,0.905379,0.121327,0.445143,0.497807,0.140879,0.0366217,0.0457006,0.0195187,0.429874,0.296878,0.118586,0.01794,0.201133,0.21491,0.346418,0.0425773,0.065081,0.852953,0.0888221,0.109131,0.0161248,0.101416,0.871922,0.126453,0.0748922,0.07317,0.0384506,0.061198,0.17115,0.0711339,0.039306,0.115146,0.0858053,0.81213,0.215419,0.518487,0.139289,0.190905,0.74728,0.87981,0.166778,0.82072,0.559819,0.346196,0.450447,0.0392091,0.123274,0.842703,0.17899,0.431982,0.515929,0.0538762,0.376373,0.149165,0.47474,0.361426,0.68061,0.669207,0.643185,0.0666231,0.0689426,0.804283,0.202971,0.86339,0.130661,0.341708,0.0728216,0.358824,0.437948,0.360277,0.101909,0.553425,0.63407,0.62216,0.869517,0.745915,0.0568637,0.866278,0.0725582,0.696003,0.29554,0.547533,0.502726,0.817357,0.50288,0.119006,0.570278,0.300509,0.334865,0.591045,0.570093,0.791207,0.90642,0.871645,0.500296,0.0781787,0.0689999,0.458093,0.848213,0.470525,0.819418,0.153671,0.247702,0.927055,0.0363778,0.0837697,0.0476506,0.0288747,0.276971,0.785334,0.482127,0.339859,0.136964,0.73985,0.839233,0.87644,0.81082,0.839801,0.766412,0.190683,0.0732862,0.767754,0.836555,0.14907,0.0517196,0.0269232,0.0498196,0.14163,0.0349741,0.662853,0.457038,0.570609,0.0449495,0.592662,0.52827,0.399715,0.120923,0.0490907,0.0473919,0.0252935,0.630387,0.0518409,0.0369167,0.858057,0.0928723,0.788816,0.0800913,0.364242,0.728217,0.0829821,0.83573,0.0448472,0.70183,0.0265994,0.281753,0.451616,0.102624,0.705093,0.0504017,0.0258644,0.160174,0.847611,0.16417,0.0720652,0.401687,0.0534845,0.103764,0.0384295,0.230042,0.17044,0.0959449,0.0335692,0.0478914,0.216729,0.944549,0.166111,0.0600339,0.149501,0.263221,0.109856,0.0772538,0.0204539,0.882278,0.229533,0.183846,0.238514,0.330742,0.0568708,0.208964,0.353623,0.0551242,0.120852,0.101577,0.0455147,0.94594,0.340272,0.461264,0.782497,0.725613,0.225468,0.0566537,0.26992,0.0468209,0.35228,0.0839538,0.0631519,0.176673,0.519506,0.83099,0.168048,0.180014,0.148393,0.0443069,0.0463739,0.0478713,0.0577328,0.0274596,0.85841,0.339439,0.0868873,0.687802,0.910628,0.347284,0.333747,0.0333088,0.135978,0.221148,0.219297,0.0998866,0.0943614,0.045612,0.127014,0.0903211,0.0550009,0.0837373,0.281299,0.370977,0.0263254,0.11422,0.0268139,0.0698549,0.0533521,0.0872428,0.596095,0.227084,0.0311628,0.330439,0.122334,0.798436,0.200919,0.181641,0.0647578,0.780843,0.112126,0.359649,0.872897,0.547658,0.85247,0.138373,0.377212,0.137295,0.183147,0.766543,0.683842,0.888912,0.33344,0.412178,0.7662,0.0333632,0.134688,0.0679079,0.649735,0.247476,0.157861,0.123066,0.228571,0.310038,0.245096,0.890871,0.14503,0.0617992,0.0454726,0.449535,0.0543641,0.0581136,0.0423455,0.566508,0.102764,0.523466,0.71051,0.0406273,0.0202491,0.164631,0.327044,0.525572,0.0889014,0.225713,0.483657,0.210077,0.214531,0.0820376,0.0443225,0.459995,0.0836257,0.45061,0.263141,0.860305,0.108491,0.152641,0.0463129,0.0532344,0.0586868,0.0479788,0.87716,0.292515,0.334448,0.0475228,0.127103,0.534613,0.819454,0.0510452,0.726146,0.909434,0.0695957,0.053916,0.823875,0.0439655,0.154234,0.0337597,0.267206,0.0626009,0.12886,0.0597172,0.0231018,0.237676,0.100481,0.44747,0.0461425,0.0957163,0.83068,0.237572,0.0710312,0.71813,0.0409621
TCGA-B6-A0RM-01A,0.818015,0.51653,0.205703,0.0337297,0.379238,0.265893,0.85412,0.284267,0.416143,0.507738,0.442859,0.508999,0.865282,0.180992,0.21449,0.260783,0.360998,0.129211,0.891487,0.409184,0.409111,0.0259022,0.378579,0.53306,0.405695,0.421007,0.106346,0.0419803,0.382051,0.72221,0.107569,0.139259,0.0283383,0.914575,0.0448539,0.281167,0.255771,0.465526,0.1364,0.542046,0.150193,0.0387386,0.36957,0.0519631,0.076406,0.0319868,0.0561577,0.402586,0.0986254,0.486305,0.648034,0.341007,0.154947,0.51723,0.094789,0.295884,0.0578001,0.0544861,0.0378304,0.215937,0.500713,0.0247872,0.558464,0.0251748,0.733684,0.0285255,0.0880318,0.141898,0.0307629,0.0929063,0.79996,0.906296,0.042348,0.0197529,0.305129,0.0521693,0.0710979,0.0792489,0.0376759,0.0258318,0.0471756,0.223412,0.292592,0.120551,0.107875,0.180527,0.384619,0.198773,0.147863,0.119949,0.0502453,0.373831,0.546935,0.134098,0.599771,0.032491,0.512453,0.246837,0.186907,0.233274,0.244248,0.501391,0.773343,0.797787,0.337932,0.160841,0.860987,0.080855,0.474908,0.36971,0.0775993,0.0319364,0.859318,0.88083,0.114504,0.464544,0.570119,0.13564,0.514643,0.719603,0.435335,0.941263,0.922455,0.397427,0.951134,0.0306156,0.308732,0.587374,0.183667,0.0426543,0.0345201,0.0187871,0.674058,0.434982,0.185177,0.0231322,0.176118,0.176888,0.338951,0.0398076,0.0613295,0.838647,0.196369,0.159702,0.0249708,0.0992058,0.914758,0.104125,0.0689797,0.0859258,0.0341779,0.0456859,0.132806,0.123327,0.162292,0.115755,0.0743413,0.66819,0.411399,0.599744,0.227142,0.191138,0.806057,0.67995,0.227812,0.76907,0.447326,0.340688,0.61444,0.0591967,0.188113,0.631507,0.392357,0.267997,0.57701,0.102213,0.168246,0.105669,0.632596,0.36603,0.739596,0.897193,0.668155,0.154123,0.0715078,0.701719,0.272867,0.60054,0.192499,0.349274,0.0796566,0.163075,0.36721,0.419141,0.142451,0.59207,0.892793,0.538125,0.919873,0.942565,0.039845,0.891042,0.201181,0.561718,0.408805,0.684197,0.505426,0.7948,0.239171,0.195098,0.547096,0.38214,0.415685,0.659312,0.692425,0.801053,0.921467,0.926963,0.695996,0.5299,0.0670564,0.41508,0.941867,0.470703,0.692361,0.249971,0.304371,0.95186,0.0306618,0.0682568,0.0415153,0.027756,0.272779,0.727056,0.675463,0.179823,0.46071,0.398985,0.69531,0.873165,0.630537,0.75419,0.708698,0.172132,0.047635,0.916764,0.920564,0.154567,0.0675579,0.030335,0.0835551,0.144804,0.0337295,0.685041,0.457008,0.693284,0.0763325,0.581078,0.702208,0.45178,0.124897,0.0501892,0.03095,0.0275803,0.88676,0.0450922,0.0457443,0.95634,0.0774777,0.681624,0.138474,0.153137,0.773763,0.0798717,0.904567,0.0943567,0.6521,0.0280997,0.0711955,0.213272,0.178117,0.717249,0.09157,0.207676,0.220805,0.783928,0.214065,0.138417,0.483832,0.0572458,0.111543,0.0356923,0.282512,0.204098,0.073259,0.0339546,0.117005,0.227532,0.546561,0.238817,0.0664119,0.104038,0.356743,0.109661,0.131671,0.117516,0.855163,0.291355,0.226105,0.356399,0.885335,0.091566,0.155225,0.386501,0.0506472,0.123577,0.0566339,0.0961019,0.92734,0.217171,0.101175,0.53668,0.637773,0.26712,0.0811789,0.135089,0.0402865,0.61923,0.126992,0.0477978,0.225832,0.533554,0.925843,0.455038,0.156806,0.222794,0.136374,0.0950879,0.0366744,0.0474873,0.0356993,0.863615,0.344092,0.153806,0.47227,0.847796,0.66482,0.49291,0.0263413,0.155156,0.317128,0.151001,0.069581,0.0974136,0.0380404,0.128599,0.0945285,0.0399817,0.10505,0.731283,0.708143,0.0418596,0.142642,0.0251821,0.0652832,0.251337,0.0819875,0.92886,0.317493,0.0367271,0.355784,0.125517,0.908472,0.341651,0.231019,0.37174,0.37016,0.157036,0.4022,0.947163,0.525315,0.93735,0.116789,0.411384,0.117573,0.329372,0.912815,0.465154,0.811508,0.514182,0.588082,0.647236,0.156715,0.120199,0.0981463,0.585995,0.346054,0.292453,0.257263,0.296824,0.294934,0.405633,0.929866,0.0473263,0.355019,0.0364744,0.467314,0.0489382,0.05012,0.0436898,0.549325,0.128592,0.45364,0.783455,0.0307756,0.0252168,0.265159,0.256178,0.140899,0.0890186,0.210936,0.680677,0.106229,0.343722,0.0494244,0.0496879,0.83947,0.0577591,0.502713,0.433503,0.766848,0.108374,0.137934,0.0343502,0.0454214,0.0437255,0.0407002,0.913839,0.126514,0.703062,0.0627509,0.109396,0.773307,0.780762,0.0447835,0.801174,0.923897,0.298396,0.049393,0.267912,0.0373106,0.14394,0.0513123,0.48412,0.0955131,0.204668,0.141056,0.0327078,0.328283,0.138256,0.485625,0.0417694,0.0508502,0.811345,0.264882,0.0516382,0.828417,0.0363921
TCGA-E2-A1BC-01A,0.80142,0.24822,0.300325,0.0393913,0.296818,0.315335,0.90289,0.209644,0.402325,0.517617,0.528517,0.630853,0.828395,0.173838,0.360323,0.469184,0.553018,0.141107,0.884751,0.449535,0.549803,0.0302727,0.170352,0.628049,0.623513,0.405159,0.0640242,0.043649,0.457959,0.69055,0.0939447,0.104721,0.0333572,0.812995,0.0486347,0.312775,0.269939,0.754847,0.173257,0.545236,0.139833,0.0394753,0.30298,0.120639,0.254063,0.0741138,0.0486452,0.402902,0.102949,0.736185,0.559861,0.32849,0.167068,0.582483,0.0446565,0.234739,0.0613748,0.0799289,0.045815,0.433952,0.428163,0.0265522,0.501864,0.0226828,0.517454,0.0295145,0.0752462,0.128551,0.0321469,0.0804659,0.782545,0.80782,0.0536735,0.0257215,0.26825,0.0743204,0.0768033,0.0611924,0.0405036,0.0286231,0.0702003,0.286781,0.340873,0.178663,0.0884764,0.161361,0.596977,0.151142,0.39429,0.10706,0.0576123,0.364657,0.587562,0.164417,0.468321,0.0303542,0.520084,0.248748,0.333996,0.230069,0.175187,0.54693,0.87548,0.837187,0.411289,0.164592,0.724557,0.0641597,0.294394,0.30115,0.108262,0.0435201,0.882612,0.836587,0.109591,0.512314,0.572686,0.196394,0.50008,0.724397,0.615115,0.825743,0.868305,0.559265,0.926935,0.0890498,0.41954,0.547484,0.132054,0.0406263,0.083862,0.02883,0.835848,0.330427,0.105313,0.0243948,0.166542,0.226897,0.343781,0.0489319,0.0509695,0.801813,0.151965,0.128391,0.0370748,0.0924825,0.875758,0.126578,0.0296087,0.0538037,0.0357824,0.0504944,0.304394,0.119365,0.0521969,0.117875,0.0791414,0.654953,0.548337,0.605695,0.259752,0.221551,0.776887,0.668745,0.293096,0.75219,0.471887,0.299829,0.75466,0.191203,0.18736,0.694078,0.347707,0.456185,0.626874,0.0898118,0.238328,0.132799,0.717838,0.364748,0.678022,0.85404,0.755465,0.15141,0.248408,0.675022,0.261205,0.717486,0.149299,0.352907,0.114551,0.166144,0.512066,0.498714,0.26512,0.69199,0.79453,0.461491,0.834783,0.817535,0.0462034,0.83693,0.31574,0.528805,0.541889,0.803607,0.628029,0.68702,0.239605,0.235933,0.518658,0.388108,0.482215,0.792105,0.839937,0.833004,0.910072,0.865132,0.567028,0.499825,0.0919694,0.501835,0.75722,0.352982,0.779748,0.295137,0.2509,0.912331,0.0303511,0.0630304,0.0412682,0.030894,0.297362,0.779509,0.467623,0.237919,0.622173,0.688098,0.604807,0.878535,0.737363,0.71548,0.742294,0.192375,0.0408794,0.879448,0.911472,0.136667,0.0544717,0.0324435,0.130524,0.144857,0.0348424,0.694313,0.461252,0.711101,0.0848363,0.579388,0.742955,0.374192,0.122924,0.03619,0.0327645,0.0257455,0.856727,0.0477522,0.0430334,0.932313,0.106761,0.615376,0.0917682,0.211615,0.7516,0.0646004,0.864323,0.354971,0.622077,0.0308429,0.0688928,0.635379,0.238337,0.708823,0.0909634,0.550502,0.304159,0.892131,0.371193,0.097535,0.475706,0.100523,0.133966,0.0391149,0.494585,0.268008,0.094889,0.0363562,0.165387,0.300549,0.94283,0.222482,0.0613779,0.112811,0.353104,0.130779,0.0711618,0.166971,0.881597,0.33427,0.326433,0.464376,0.74106,0.0636905,0.362382,0.389004,0.0442671,0.12204,0.11183,0.111507,0.92736,0.354874,0.322052,0.74002,0.683622,0.50528,0.0710326,0.143155,0.0403138,0.63813,0.10313,0.0618307,0.207943,0.714388,0.90118,0.38169,0.141017,0.268751,0.0630078,0.0359361,0.0425642,0.05688,0.0433913,0.875093,0.318749,0.196012,0.562237,0.893682,0.518172,0.544333,0.0350703,0.165556,0.208456,0.159609,0.0793426,0.100776,0.0433705,0.128856,0.413424,0.0378402,0.0997755,0.734597,0.663717,0.0391349,0.109272,0.0316717,0.150367,0.368849,0.0950427,0.884615,0.296563,0.0366724,0.330905,0.12926,0.751615,0.455904,0.290615,0.25054,0.49421,0.124345,0.406374,0.911435,0.612373,0.868756,0.164089,0.298584,0.0890917,0.510853,0.817207,0.466098,0.838098,0.562632,0.6489,0.848136,0.230914,0.127452,0.125875,0.74282,0.320564,0.301472,0.22775,0.231694,0.30785,0.454801,0.936656,0.0417978,0.394337,0.0485091,0.462008,0.0522974,0.0525034,0.14643,0.577202,0.210159,0.524468,0.784262,0.035253,0.0236065,0.358754,0.422928,0.263329,0.128027,0.21988,0.641853,0.277139,0.350654,0.0589124,0.0379193,0.607945,0.070809,0.43296,0.235107,0.759023,0.117959,0.14635,0.0430053,0.10695,0.056586,0.043309,0.900547,0.318153,0.714736,0.0443672,0.128541,0.638015,0.828546,0.0543205,0.763482,0.899675,0.21852,0.048666,0.552235,0.0463583,0.158829,0.0375419,0.492409,0.152114,0.190961,0.30594,0.0252628,0.50712,0.169799,0.477995,0.0565191,0.0670419,0.812135,0.255518,0.0749935,0.81453,0.0339696
