,setup,model,mse,predictors,correlation,sens,spec,prec,params
4605,TRH_prom,composite,2.4280150706794452,15,,,,,Vote threshold=0.5
2255,TRIM10_body,composite,0.10797142111399517,8,,,,,Vote threshold=0.5
4610,TRIM10_prom,composite,0.11183978345384252,5,,,,,Vote threshold=0.5
2260,TRIP13_body,composite,0.60120580929656098,9,,,,,Vote threshold=0.5
2265,TROAP_body,composite,0.3044148616296668,7,,,,,Vote threshold=0.5
4615,TROAP_prom,composite,0.37630659826258422,8,,,,,Vote threshold=0.5
2270,TRPM1_body,composite,0.70827119989752874,16,,,,,Vote threshold=0.5
4620,TRPM1_prom,composite,0.71836625650611396,10,,,,,Vote threshold=0.5
2275,TSHB_body,composite,0.10512989907016967,3,,,,,Vote threshold=0.5
4625,TSHB_prom,composite,0.10575652028173915,1,,,,,Vote threshold=0.5
2280,TSHR_body,composite,0.32603269392651696,4,,,,,Vote threshold=0.5
4630,TSHR_prom,composite,0.3332624038673761,4,,,,,Vote threshold=0.5
2285,TTF2_body,composite,0.33447611209239869,4,,,,,Vote threshold=0.5
4635,TTF2_prom,composite,0.34097777569057353,10,,,,,Vote threshold=0.5
4640,TYR_prom,composite,0.23400700887514517,17,,,,,Vote threshold=0.5
2120,T_body,composite,0.095331131170858396,3,,,,,Vote threshold=0.5
4485,T_prom,composite,0.09240957070970536,1,,,,,Vote threshold=0.5
2290,UBE2C_body,composite,0.69891299541160312,7,,,,,Vote threshold=0.5
4645,UBE2C_prom,composite,0.98277950286913629,8,,,,,Vote threshold=0.5
2295,UBE3A_body,composite,0.25030588671542309,2,,,,,Vote threshold=0.5
4650,UBE3A_prom,composite,0.25630876166316896,2,,,,,Vote threshold=0.5
2300,WDHD1_body,composite,0.50908000833308109,9,,,,,Vote threshold=0.5
2305,WDR62_body,composite,0.2964593160286873,5,,,,,Vote threshold=0.5
2310,WEE1_body,composite,0.42844098105722622,2,,,,,Vote threshold=0.5
4655,WEE1_prom,composite,0.38517521966045959,2,,,,,Vote threshold=0.5
2315,WISP1_body,composite,0.87083980135257599,6,,,,,Vote threshold=0.5
4660,WISP1_prom,composite,0.98117895798328747,12,,,,,Vote threshold=0.5
2325,WNT10B_body,composite,0.65746456302506273,12,,,,,Vote threshold=0.5
4670,WNT10B_prom,composite,0.62613597645831764,8,,,,,Vote threshold=0.5
2320,WNT1_body,composite,0.026162491842707952,4,,,,,Vote threshold=0.5
4665,WNT1_prom,composite,0.028465731541858406,3,,,,,Vote threshold=0.5
2330,WNT2_body,composite,1.8661332418832164,15,,,,,Vote threshold=0.5
4675,WNT2_prom,composite,1.7437034927488375,10,,,,,Vote threshold=0.5
2335,WT1_body,composite,2.1749986386905036,13,,,,,Vote threshold=0.5
2340,WWOX_body,composite,0.68146031185079059,3,,,,,Vote threshold=0.5
4680,WWOX_prom,composite,0.70394136229501947,2,,,,,Vote threshold=0.5
2345,XDH_body,composite,2.0854121116818205,6,,,,,Vote threshold=0.5
4685,XDH_prom,composite,1.7468186969338855,6,,,,,Vote threshold=0.5
2350,XRCC2_body,composite,0.33699290330839449,5,,,,,Vote threshold=0.5
4690,XRCC2_prom,composite,0.33359912921429113,11,,,,,Vote threshold=0.5
2355,XYLB_body,composite,0.32927890175048813,4,,,,,Vote threshold=0.5
4695,XYLB_prom,composite,0.33573052739266918,4,,,,,Vote threshold=0.5
2360,ZKSCAN3_body,composite,0.19161536591182599,5,,,,,Vote threshold=0.5
2365,ZMYND8_body,composite,0.21708938130240374,3,,,,,Vote threshold=0.5
4700,ZMYND8_prom,composite,0.21653957078761721,6,,,,,Vote threshold=0.5
2370,ZNF141_body,composite,0.16655668592652584,1,,,,,Vote threshold=0.5
4705,ZNF141_prom,composite,0.1707162867986943,1,,,,,Vote threshold=0.5
4710,ZNF157_prom,composite,0.15796829610215238,3,,,,,Vote threshold=0.5
2375,ZNF37A_body,composite,0.23125654232968243,2,,,,,Vote threshold=0.5
4715,ZNF37A_prom,composite,0.23225331119850648,1,,,,,Vote threshold=0.5
2380,ZNF79_body,composite,0.16652029533656293,4,,,,,Vote threshold=0.5
4720,ZNF79_prom,composite,0.17482316585892352,6,,,,,Vote threshold=0.5
2385,ZP2_body,composite,0.40347182304318768,4,,,,,Vote threshold=0.5
4725,ZP2_prom,composite,0.40603451639838639,3,,,,,Vote threshold=0.5
2390,ZWINT_body,composite,0.49810335455067595,12,,,,,Vote threshold=0.5
4730,ZWINT_prom,composite,0.45714315981089793,11,,,,,Vote threshold=0.5
1,ABCE1_body,enet,0.14218172259777859,2,,,,,"alpha=0.04, l1_ratio=0.9"
6,ACACA_body,enet,0.36947116859149254,4,,,,,"alpha=0.04, l1_ratio=0.9"
2396,ACRV1_prom,enet,0.17348537446699386,9,,,,,"alpha=0.04, l1_ratio=0.9"
2401,ACSM3_prom,enet,0.24076271752208087,14,,,,,"alpha=0.04, l1_ratio=0.9"
11,ACTL8_body,enet,4.1385504547805487,10,,,,,"alpha=0.04, l1_ratio=0.9"
2406,ACTL8_prom,enet,4.3365410168205889,14,,,,,"alpha=0.04, l1_ratio=0.9"
16,ACVR1B_body,enet,0.051949516851586698,6,,,,,"alpha=0.04, l1_ratio=0.9"
2411,ACVR1B_prom,enet,0.051899514083575682,3,,,,,"alpha=0.04, l1_ratio=0.9"
21,ADCY2_body,enet,0.47048635242883569,1,,,,,"alpha=0.04, l1_ratio=0.9"
2416,ADCY2_prom,enet,0.47061592129629631,0,,,,,"alpha=0.04, l1_ratio=0.9"
26,ADCYAP1_body,enet,1.2982478800632913,8,,,,,"alpha=0.04, l1_ratio=0.9"
2421,ADCYAP1_prom,enet,1.3305200256145635,5,,,,,"alpha=0.04, l1_ratio=0.9"
31,ADH6_body,enet,0.27010873655772238,24,,,,,"alpha=0.04, l1_ratio=0.9"
2426,ADH6_prom,enet,0.29041864877355023,14,,,,,"alpha=0.04, l1_ratio=0.9"
36,ADORA1_body,enet,1.6277765118028786,7,,,,,"alpha=0.04, l1_ratio=0.9"
2431,ADORA1_prom,enet,1.5910325339859079,7,,,,,"alpha=0.04, l1_ratio=0.9"
41,ADRA1A_body,enet,0.13539957286312468,3,,,,,"alpha=0.04, l1_ratio=0.9"
2436,ADRA1A_prom,enet,0.13765808516601549,7,,,,,"alpha=0.04, l1_ratio=0.9"
46,AFF2_body,enet,0.50644661881133324,4,,,,,"alpha=0.04, l1_ratio=0.9"
2441,AFF2_prom,enet,0.51053076665547348,5,,,,,"alpha=0.04, l1_ratio=0.9"
51,AFF3_body,enet,0.9017073600774439,13,,,,,"alpha=0.04, l1_ratio=0.9"
2446,AFF3_prom,enet,1.0117975731361628,11,,,,,"alpha=0.04, l1_ratio=0.9"
56,AHSG_body,enet,0.12139670499941344,26,,,,,"alpha=0.04, l1_ratio=0.9"
2451,AHSG_prom,enet,0.13583363078665428,15,,,,,"alpha=0.04, l1_ratio=0.9"
61,AKAP6_body,enet,0.3330140955960384,7,,,,,"alpha=0.04, l1_ratio=0.9"
2456,AKAP6_prom,enet,0.33231800301058967,3,,,,,"alpha=0.04, l1_ratio=0.9"
66,AKT2_body,enet,0.17724019704861643,4,,,,,"alpha=0.04, l1_ratio=0.9"
2461,AKT2_prom,enet,0.18019034820791685,2,,,,,"alpha=0.04, l1_ratio=0.9"
71,ALB_body,enet,0.92657552471657834,16,,,,,"alpha=0.04, l1_ratio=0.9"
2466,ALB_prom,enet,0.94833183871947235,13,,,,,"alpha=0.04, l1_ratio=0.9"
76,ALDH3B2_body,enet,1.2916212875747777,5,,,,,"alpha=0.04, l1_ratio=0.9"
2471,ALDH3B2_prom,enet,1.3950516246481111,10,,,,,"alpha=0.04, l1_ratio=0.9"
2476,ALDOB_prom,enet,0.15864966917013254,6,,,,,"alpha=0.04, l1_ratio=0.9"
81,ALK_body,enet,0.92386827361263202,9,,,,,"alpha=0.04, l1_ratio=0.9"
2481,ALK_prom,enet,1.0023081532375837,12,,,,,"alpha=0.04, l1_ratio=0.9"
86,AMHR2_body,enet,0.24879614732112068,14,,,,,"alpha=0.04, l1_ratio=0.9"
2486,AMHR2_prom,enet,0.25530868149336117,11,,,,,"alpha=0.04, l1_ratio=0.9"
91,AMMECR1_body,enet,0.47801813638377122,4,,,,,"alpha=0.04, l1_ratio=0.9"
2491,AMMECR1_prom,enet,0.4830353727009522,5,,,,,"alpha=0.04, l1_ratio=0.9"
96,ANGPT1_body,enet,0.46202540822697036,10,,,,,"alpha=0.04, l1_ratio=0.9"
2496,ANGPT1_prom,enet,0.46362917699420014,8,,,,,"alpha=0.04, l1_ratio=0.9"
101,AP4E1_body,enet,0.10770444843254884,3,,,,,"alpha=0.04, l1_ratio=0.9"
2501,AP4E1_prom,enet,0.1084536656978778,2,,,,,"alpha=0.04, l1_ratio=0.9"
2506,APC_prom,enet,0.1661454274450179,2,,,,,"alpha=0.04, l1_ratio=0.9"
111,APOBEC1_body,enet,0.68153644322743201,3,,,,,"alpha=0.04, l1_ratio=0.9"
2516,APOBEC1_prom,enet,0.66459223269942569,2,,,,,"alpha=0.04, l1_ratio=0.9"
106,APOB_body,enet,0.11096157618220036,29,,,,,"alpha=0.04, l1_ratio=0.9"
2511,APOB_prom,enet,0.11969827792222099,14,,,,,"alpha=0.04, l1_ratio=0.9"
121,ARHGAP11A_body,enet,0.83618166251729109,7,,,,,"alpha=0.04, l1_ratio=0.9"
2526,ARHGAP11A_prom,enet,0.89906057813751117,11,,,,,"alpha=0.04, l1_ratio=0.9"
126,ARHGEF12_body,enet,0.21414229000256318,5,,,,,"alpha=0.04, l1_ratio=0.9"
2531,ARHGEF12_prom,enet,0.22545290226831222,5,,,,,"alpha=0.04, l1_ratio=0.9"
131,ARHGEF16_body,enet,0.51589468191388588,5,,,,,"alpha=0.04, l1_ratio=0.9"
2536,ARHGEF16_prom,enet,0.50721167523237043,3,,,,,"alpha=0.04, l1_ratio=0.9"
136,ARID4B_body,enet,0.17272531679758268,9,,,,,"alpha=0.04, l1_ratio=0.9"
141,ART1_body,enet,0.19131556436637953,2,,,,,"alpha=0.04, l1_ratio=0.9"
2541,ART1_prom,enet,0.19160848933750085,3,,,,,"alpha=0.04, l1_ratio=0.9"
146,ARVCF_body,enet,0.20093872901033599,4,,,,,"alpha=0.04, l1_ratio=0.9"
2546,ARVCF_prom,enet,0.20134034925329855,1,,,,,"alpha=0.04, l1_ratio=0.9"
116,AR_body,enet,1.8056298987934432,14,,,,,"alpha=0.04, l1_ratio=0.9"
2521,AR_prom,enet,1.931934943742929,9,,,,,"alpha=0.04, l1_ratio=0.9"
151,ASCL1_body,enet,1.5361847764758207,10,,,,,"alpha=0.04, l1_ratio=0.9"
2551,ASCL1_prom,enet,1.8398936405324806,9,,,,,"alpha=0.04, l1_ratio=0.9"
156,ASF1B_body,enet,0.43460892432706605,11,,,,,"alpha=0.04, l1_ratio=0.9"
2556,ASF1B_prom,enet,0.44573663788042395,8,,,,,"alpha=0.04, l1_ratio=0.9"
161,ASIP_body,enet,0.34127295328114066,4,,,,,"alpha=0.04, l1_ratio=0.9"
2561,ASIP_prom,enet,0.35610190591971169,9,,,,,"alpha=0.04, l1_ratio=0.9"
166,ASPM_body,enet,0.83800967622033773,7,,,,,"alpha=0.04, l1_ratio=0.9"
2566,ASPM_prom,enet,0.91187537428107179,7,,,,,"alpha=0.04, l1_ratio=0.9"
171,ATF7_body,enet,0.11157194125743392,7,,,,,"alpha=0.04, l1_ratio=0.9"
2571,ATF7_prom,enet,0.11626077246166043,8,,,,,"alpha=0.04, l1_ratio=0.9"
176,ATP2B2_body,enet,0.30044703081796831,2,,,,,"alpha=0.04, l1_ratio=0.9"
2576,ATP2B2_prom,enet,0.30037229876988014,3,,,,,"alpha=0.04, l1_ratio=0.9"
181,ATP4B_body,enet,0.25693321612796738,5,,,,,"alpha=0.04, l1_ratio=0.9"
2581,ATP4B_prom,enet,0.26188696377376891,5,,,,,"alpha=0.04, l1_ratio=0.9"
186,ATP6V0A2_body,enet,0.22038731629240652,3,,,,,"alpha=0.04, l1_ratio=0.9"
2586,ATP6V0A2_prom,enet,0.21573557256629106,1,,,,,"alpha=0.04, l1_ratio=0.9"
191,ATP8A2_body,enet,1.282777346740682,3,,,,,"alpha=0.04, l1_ratio=0.9"
2591,ATP8A2_prom,enet,1.3144588037986298,3,,,,,"alpha=0.04, l1_ratio=0.9"
196,ATXN3_body,enet,0.14013734906552519,1,,,,,"alpha=0.04, l1_ratio=0.9"
2596,ATXN3_prom,enet,0.13855198822061385,1,,,,,"alpha=0.04, l1_ratio=0.9"
201,AURKA_body,enet,0.6700996030660652,7,,,,,"alpha=0.04, l1_ratio=0.9"
206,AURKB_body,enet,0.56454377011096712,5,,,,,"alpha=0.04, l1_ratio=0.9"
2601,AURKB_prom,enet,0.63321142795830265,9,,,,,"alpha=0.04, l1_ratio=0.9"
211,AVPR1A_body,enet,0.44345486992118355,5,,,,,"alpha=0.04, l1_ratio=0.9"
2606,AVPR1A_prom,enet,0.44907699491957787,6,,,,,"alpha=0.04, l1_ratio=0.9"
216,B4GALNT1_body,enet,0.59910455508032667,1,,,,,"alpha=0.04, l1_ratio=0.9"
2611,B4GALNT1_prom,enet,0.5679784830225475,9,,,,,"alpha=0.04, l1_ratio=0.9"
221,B4GALT6_body,enet,0.28809831962647314,7,,,,,"alpha=0.04, l1_ratio=0.9"
2616,B4GALT6_prom,enet,0.29372063250647917,5,,,,,"alpha=0.04, l1_ratio=0.9"
226,BARX2_body,enet,0.81709917499019269,6,,,,,"alpha=0.04, l1_ratio=0.9"
2621,BARX2_prom,enet,0.81335586970132201,6,,,,,"alpha=0.04, l1_ratio=0.9"
231,BCL2_body,enet,1.4164716029779965,9,,,,,"alpha=0.04, l1_ratio=0.9"
2626,BCL2_prom,enet,1.5338187659525688,13,,,,,"alpha=0.04, l1_ratio=0.9"
2631,BIRC5_prom,enet,1.0775515304532752,6,,,,,"alpha=0.04, l1_ratio=0.9"
236,BLM_body,enet,0.85103821716113892,8,,,,,"alpha=0.04, l1_ratio=0.9"
2636,BLM_prom,enet,0.90819785970270006,8,,,,,"alpha=0.04, l1_ratio=0.9"
241,BMP10_body,enet,0.092660456808907582,0,,,,,"alpha=0.04, l1_ratio=0.9"
2641,BMP10_prom,enet,0.092660456808907582,0,,,,,"alpha=0.04, l1_ratio=0.9"
246,BMP5_body,enet,0.44370351248181306,11,,,,,"alpha=0.04, l1_ratio=0.9"
2646,BMP5_prom,enet,0.4634724941686072,9,,,,,"alpha=0.04, l1_ratio=0.9"
251,BRAF_body,enet,0.53135676107798224,4,,,,,"alpha=0.04, l1_ratio=0.9"
2651,BRAF_prom,enet,0.53799533632362617,3,,,,,"alpha=0.04, l1_ratio=0.9"
256,BRCA1_body,enet,0.43207608142747567,14,,,,,"alpha=0.04, l1_ratio=0.9"
261,BRCA2_body,enet,0.79134374564975818,7,,,,,"alpha=0.04, l1_ratio=0.9"
2656,BRCA2_prom,enet,0.77910873465443609,8,,,,,"alpha=0.04, l1_ratio=0.9"
266,BRS3_body,enet,0.10646042141120898,1,,,,,"alpha=0.04, l1_ratio=0.9"
2661,BRS3_prom,enet,0.10645431159489938,1,,,,,"alpha=0.04, l1_ratio=0.9"
271,BRWD1_body,enet,0.22437863677900663,2,,,,,"alpha=0.04, l1_ratio=0.9"
2666,BRWD1_prom,enet,0.2253328720973119,3,,,,,"alpha=0.04, l1_ratio=0.9"
276,BTC_body,enet,0.83683770966143589,12,,,,,"alpha=0.04, l1_ratio=0.9"
2671,BTC_prom,enet,0.85792267858263149,7,,,,,"alpha=0.04, l1_ratio=0.9"
286,BUB1B_body,enet,0.78790998461629813,8,,,,,"alpha=0.04, l1_ratio=0.9"
2681,BUB1B_prom,enet,0.83232787136032516,7,,,,,"alpha=0.04, l1_ratio=0.9"
281,BUB1_body,enet,1.1101519265412791,8,,,,,"alpha=0.04, l1_ratio=0.9"
2676,BUB1_prom,enet,1.3349260927073121,8,,,,,"alpha=0.04, l1_ratio=0.9"
291,CACNB4_body,enet,1.082468794044573,4,,,,,"alpha=0.04, l1_ratio=0.9"
2686,CACNB4_prom,enet,1.0909427154956017,3,,,,,"alpha=0.04, l1_ratio=0.9"
296,CALCB_body,enet,2.170882711301795,13,,,,,"alpha=0.04, l1_ratio=0.9"
2691,CALCB_prom,enet,2.2473044128666242,11,,,,,"alpha=0.04, l1_ratio=0.9"
301,CAPN6_body,enet,2.4954288816282881,15,,,,,"alpha=0.04, l1_ratio=0.9"
2696,CAPN6_prom,enet,2.4508600019215261,17,,,,,"alpha=0.04, l1_ratio=0.9"
306,CASP2_body,enet,0.1370077204795036,1,,,,,"alpha=0.04, l1_ratio=0.9"
2701,CASP2_prom,enet,0.13720504392325694,1,,,,,"alpha=0.04, l1_ratio=0.9"
311,CASR_body,enet,0.1848122198452479,6,,,,,"alpha=0.04, l1_ratio=0.9"
2706,CASR_prom,enet,0.18234156650897285,2,,,,,"alpha=0.04, l1_ratio=0.9"
316,CBL_body,enet,0.16632466011299024,6,,,,,"alpha=0.04, l1_ratio=0.9"
2711,CBL_prom,enet,0.17572329619335456,5,,,,,"alpha=0.04, l1_ratio=0.9"
321,CCKAR_body,enet,0.17130328151799451,3,,,,,"alpha=0.04, l1_ratio=0.9"
2716,CCKAR_prom,enet,0.1765103147412366,1,,,,,"alpha=0.04, l1_ratio=0.9"
326,CCNA2_body,enet,0.90343051000076091,6,,,,,"alpha=0.04, l1_ratio=0.9"
2721,CCNA2_prom,enet,1.024068222035263,10,,,,,"alpha=0.04, l1_ratio=0.9"
331,CCNB2_body,enet,0.75131365808905226,7,,,,,"alpha=0.04, l1_ratio=0.9"
2726,CCNB2_prom,enet,0.81739527294755321,9,,,,,"alpha=0.04, l1_ratio=0.9"
336,CCNE1_body,enet,0.98964726599859243,10,,,,,"alpha=0.04, l1_ratio=0.9"
2731,CCNE1_prom,enet,1.0630077454242088,10,,,,,"alpha=0.04, l1_ratio=0.9"
341,CCNE2_body,enet,0.82629946108886543,6,,,,,"alpha=0.04, l1_ratio=0.9"
2736,CCNE2_prom,enet,0.90036985731764219,9,,,,,"alpha=0.04, l1_ratio=0.9"
346,CCNF_body,enet,0.40118960414577753,8,,,,,"alpha=0.04, l1_ratio=0.9"
2741,CCNF_prom,enet,0.40652937232585107,8,,,,,"alpha=0.04, l1_ratio=0.9"
351,CCR3_body,enet,0.28830328333282024,4,,,,,"alpha=0.04, l1_ratio=0.9"
2746,CCR3_prom,enet,0.28717174362566128,4,,,,,"alpha=0.04, l1_ratio=0.9"
356,CCR4_body,enet,0.24790514515265685,7,,,,,"alpha=0.04, l1_ratio=0.9"
2751,CCR4_prom,enet,0.22869088099130919,3,,,,,"alpha=0.04, l1_ratio=0.9"
361,CDC14A_body,enet,0.99289702134907187,1,,,,,"alpha=0.04, l1_ratio=0.9"
2756,CDC14A_prom,enet,0.98109555293724582,4,,,,,"alpha=0.04, l1_ratio=0.9"
366,CDC20_body,enet,0.73687953111890014,6,,,,,"alpha=0.04, l1_ratio=0.9"
2761,CDC20_prom,enet,0.8485276765956985,8,,,,,"alpha=0.04, l1_ratio=0.9"
371,CDC25A_body,enet,0.4613838786451176,5,,,,,"alpha=0.04, l1_ratio=0.9"
2766,CDC25A_prom,enet,0.48314067297694929,9,,,,,"alpha=0.04, l1_ratio=0.9"
376,CDC25C_body,enet,0.61812286275011286,10,,,,,"alpha=0.04, l1_ratio=0.9"
2771,CDC25C_prom,enet,0.65985263238779646,8,,,,,"alpha=0.04, l1_ratio=0.9"
381,CDC27_body,enet,0.12643962852964105,5,,,,,"alpha=0.04, l1_ratio=0.9"
2776,CDC27_prom,enet,0.12573022528284769,4,,,,,"alpha=0.04, l1_ratio=0.9"
386,CDC5L_body,enet,0.25130422656017304,3,,,,,"alpha=0.04, l1_ratio=0.9"
2781,CDC5L_prom,enet,0.25955316539867146,3,,,,,"alpha=0.04, l1_ratio=0.9"
391,CDC6_body,enet,1.1631636453376775,8,,,,,"alpha=0.04, l1_ratio=0.9"
2786,CDC6_prom,enet,1.1709409723748372,13,,,,,"alpha=0.04, l1_ratio=0.9"
396,CDC7_body,enet,0.86879864957213981,6,,,,,"alpha=0.04, l1_ratio=0.9"
2791,CDC7_prom,enet,0.85713680713460672,7,,,,,"alpha=0.04, l1_ratio=0.9"
401,CDH1_body,enet,1.4283791779126167,9,,,,,"alpha=0.04, l1_ratio=0.9"
2796,CDH1_prom,enet,1.3297104497528422,8,,,,,"alpha=0.04, l1_ratio=0.9"
406,CDH6_body,enet,0.35201449445025218,8,,,,,"alpha=0.04, l1_ratio=0.9"
2801,CDH6_prom,enet,0.3487012871547216,7,,,,,"alpha=0.04, l1_ratio=0.9"
411,CDH8_body,enet,0.40320529752618317,2,,,,,"alpha=0.04, l1_ratio=0.9"
2806,CDH8_prom,enet,0.40322185033895802,2,,,,,"alpha=0.04, l1_ratio=0.9"
416,CDK2_body,enet,0.35096576664312207,7,,,,,"alpha=0.04, l1_ratio=0.9"
421,CDK5R1_body,enet,0.35559473411452819,2,,,,,"alpha=0.04, l1_ratio=0.9"
2811,CDK5R1_prom,enet,0.35626822291330595,2,,,,,"alpha=0.04, l1_ratio=0.9"
426,CDK6_body,enet,0.66531677098890829,15,,,,,"alpha=0.04, l1_ratio=0.9"
2816,CDK6_prom,enet,0.74990518109060733,10,,,,,"alpha=0.04, l1_ratio=0.9"
431,CDKL1_body,enet,0.34662158125412601,2,,,,,"alpha=0.04, l1_ratio=0.9"
2821,CDKL1_prom,enet,0.35864129282407409,0,,,,,"alpha=0.04, l1_ratio=0.9"
436,CDKL2_body,enet,1.1326482547910601,5,,,,,"alpha=0.04, l1_ratio=0.9"
2826,CDKL2_prom,enet,0.90646143709205573,6,,,,,"alpha=0.04, l1_ratio=0.9"
441,CDT1_body,enet,0.45589075826305842,12,,,,,"alpha=0.04, l1_ratio=0.9"
2831,CDT1_prom,enet,0.53224694463960809,16,,,,,"alpha=0.04, l1_ratio=0.9"
446,CEACAM5_body,enet,3.0758628987558603,13,,,,,"alpha=0.04, l1_ratio=0.9"
2836,CEACAM5_prom,enet,2.8581166421522792,14,,,,,"alpha=0.04, l1_ratio=0.9"
451,CENPA_body,enet,0.99678391268761668,10,,,,,"alpha=0.04, l1_ratio=0.9"
2841,CENPA_prom,enet,1.1865630869750645,8,,,,,"alpha=0.04, l1_ratio=0.9"
456,CENPE_body,enet,0.83915319445886227,6,,,,,"alpha=0.04, l1_ratio=0.9"
2846,CENPE_prom,enet,0.87888368602479006,7,,,,,"alpha=0.04, l1_ratio=0.9"
461,CENPF_body,enet,1.0247733877447214,6,,,,,"alpha=0.04, l1_ratio=0.9"
2851,CENPF_prom,enet,1.1364294691990906,3,,,,,"alpha=0.04, l1_ratio=0.9"
466,CENPI_body,enet,0.74930638282267148,7,,,,,"alpha=0.04, l1_ratio=0.9"
2856,CENPI_prom,enet,0.84968728309817732,4,,,,,"alpha=0.04, l1_ratio=0.9"
471,CEP152_body,enet,0.25857647224817648,22,,,,,"alpha=0.04, l1_ratio=0.9"
2861,CEP152_prom,enet,0.27150347707099248,14,,,,,"alpha=0.04, l1_ratio=0.9"
476,CFTR_body,enet,0.81184382661113574,5,,,,,"alpha=0.04, l1_ratio=0.9"
2866,CFTR_prom,enet,0.82718085773255134,5,,,,,"alpha=0.04, l1_ratio=0.9"
481,CHAF1A_body,enet,0.28219257348893967,4,,,,,"alpha=0.04, l1_ratio=0.9"
2871,CHAF1A_prom,enet,0.28535805036204737,5,,,,,"alpha=0.04, l1_ratio=0.9"
486,CHAF1B_body,enet,0.85360081579692804,6,,,,,"alpha=0.04, l1_ratio=0.9"
2876,CHAF1B_prom,enet,0.89597643280656525,6,,,,,"alpha=0.04, l1_ratio=0.9"
491,CHEK1_body,enet,0.6180492706283488,5,,,,,"alpha=0.04, l1_ratio=0.9"
2881,CHEK1_prom,enet,0.66996339696693596,7,,,,,"alpha=0.04, l1_ratio=0.9"
496,CHRNA6_body,enet,0.58444450035742712,5,,,,,"alpha=0.04, l1_ratio=0.9"
2886,CHRNA6_prom,enet,0.60406956402645762,7,,,,,"alpha=0.04, l1_ratio=0.9"
501,CHUK_body,enet,0.29152908034005454,2,,,,,"alpha=0.04, l1_ratio=0.9"
2891,CHUK_prom,enet,0.29052932941137549,2,,,,,"alpha=0.04, l1_ratio=0.9"
506,CIITA_body,enet,0.34885032974336766,12,,,,,"alpha=0.04, l1_ratio=0.9"
2896,CIITA_prom,enet,0.26571319371316759,19,,,,,"alpha=0.04, l1_ratio=0.9"
511,CLCN5_body,enet,0.85304977997111864,5,,,,,"alpha=0.04, l1_ratio=0.9"
2901,CLCN5_prom,enet,0.91315672820008165,2,,,,,"alpha=0.04, l1_ratio=0.9"
516,CLDN18_body,enet,0.06577514720795051,1,,,,,"alpha=0.04, l1_ratio=0.9"
2906,CLDN18_prom,enet,0.065488298950453008,3,,,,,"alpha=0.04, l1_ratio=0.9"
521,CLEC4M_body,enet,0.10399769770955629,3,,,,,"alpha=0.04, l1_ratio=0.9"
2911,CLEC4M_prom,enet,0.1050330505934457,4,,,,,"alpha=0.04, l1_ratio=0.9"
526,COL14A1_body,enet,2.1254216194741677,9,,,,,"alpha=0.04, l1_ratio=0.9"
2916,COL14A1_prom,enet,2.1449333955038479,8,,,,,"alpha=0.04, l1_ratio=0.9"
531,COL19A1_body,enet,0.20870589558496525,2,,,,,"alpha=0.04, l1_ratio=0.9"
2921,COL19A1_prom,enet,0.20979290045164281,4,,,,,"alpha=0.04, l1_ratio=0.9"
536,COL4A3_body,enet,0.30197879575208902,5,,,,,"alpha=0.04, l1_ratio=0.9"
541,CPA1_body,enet,0.28615249167920315,3,,,,,"alpha=0.04, l1_ratio=0.9"
2926,CPA1_prom,enet,0.28566242251456897,2,,,,,"alpha=0.04, l1_ratio=0.9"
546,CPSF6_body,enet,0.11454406041299586,5,,,,,"alpha=0.04, l1_ratio=0.9"
2931,CPSF6_prom,enet,0.11345532489275732,3,,,,,"alpha=0.04, l1_ratio=0.9"
551,CPT1A_body,enet,0.34237865777286391,1,,,,,"alpha=0.04, l1_ratio=0.9"
2936,CPT1A_prom,enet,0.34303768449050548,1,,,,,"alpha=0.04, l1_ratio=0.9"
556,CR1_body,enet,0.34681615971004526,4,,,,,"alpha=0.04, l1_ratio=0.9"
2941,CR1_prom,enet,0.30336864969717431,5,,,,,"alpha=0.04, l1_ratio=0.9"
561,CREBBP_body,enet,0.1667414731564876,5,,,,,"alpha=0.04, l1_ratio=0.9"
2946,CREBBP_prom,enet,0.17029805328627187,6,,,,,"alpha=0.04, l1_ratio=0.9"
566,CTNND2_body,enet,3.4128952272474127,16,,,,,"alpha=0.04, l1_ratio=0.9"
2951,CTNND2_prom,enet,3.6712831581746066,10,,,,,"alpha=0.04, l1_ratio=0.9"
571,CTSE_body,enet,0.19963913158762825,1,,,,,"alpha=0.04, l1_ratio=0.9"
2956,CTSE_prom,enet,0.19980851761907306,1,,,,,"alpha=0.04, l1_ratio=0.9"
576,CTSG_body,enet,2.2060148165503621,15,,,,,"alpha=0.04, l1_ratio=0.9"
2961,CTSG_prom,enet,2.2526397179683939,12,,,,,"alpha=0.04, l1_ratio=0.9"
581,CUL2_body,enet,0.15820202933630079,4,,,,,"alpha=0.04, l1_ratio=0.9"
2966,CUL2_prom,enet,0.15814749507949943,3,,,,,"alpha=0.04, l1_ratio=0.9"
586,CYP11B1_body,enet,0.087171231309468744,7,,,,,"alpha=0.04, l1_ratio=0.9"
2971,CYP11B1_prom,enet,0.087644415404119061,6,,,,,"alpha=0.04, l1_ratio=0.9"
591,CYP21A2_body,enet,1.0702791222899823,8,,,,,"alpha=0.04, l1_ratio=0.9"
2976,CYP21A2_prom,enet,1.1172321622028849,11,,,,,"alpha=0.04, l1_ratio=0.9"
